ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
DNO,0250,Energy,1318,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1,Dokkveien 1,47 23 23 84 81,Oil & Gas E&P,5.558,5.6,5.4307175,0.007916517,,,5.662,,3989073,,5.558,5.883647,0.044,5.6,,3989073,,,,0.4,1571961600,1.96806,,,5.6,2,NOK,,498794,,,,5462425088,,,7643571,7.0085,5.6,5.61,,728400,498794,14.755,16.969696,,,2.5,5.6,False,0.0714,162000,5.662,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNO.OL,finmb_878127,no_market,,7.602,,-0.19066,18.602,-0.537372,,0.33,,975433024,,,0.988,,,,1577750400,0.14917,-148600000,-0.15,,0.18023336,5.6680164,0.40448,1640908800,1593475200,,,536593797,5924781568,,1150416000,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,Aker Brygge,,,,,
BWLPG,117438,Industrials,2004,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,65 6705 5588,Singapore,[],http://www.bwlpg.com,1,10 Pasir Panjang Road,65 6570 6056,Marine Shipping,36.22,36.72,36.617737,0.028989507,0.3116,,38.44,,443436,,36.22,35.472355,1.05,36.72,,443436,,,,10.16,1591056000,1.58885,,,36.62,2,NOK,14.099082,224511,,,,5305686016,,,850880,5.587685,36.62,38.5,,406100,224511,85,182.95238,,,26,38.3,False,0.28530002,63000,38.44,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.437,,0.39815,13.414,-0.2068361,,0.21,,138096992,,,8.358,,,,1577750400,0.31128,378060000,2.725,,0.18023336,4.596793,0.45400003,1640908800,1585612800,,,70321032,6111848448,,,,,,,,,,,,,,https://logo.clearbit.com/bwlpg.com,"No. 17-02, Mapletree Business City",,,,,
ELOP-ME,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,47 41 64 13 00,Norway,[],http://www.elop.no,1,Nordvikvegen 50,,Scientific & Technical Instruments,5.689,5.7,5.2504,,0,,5.7,,189312,,5.689,5.2504,,5.7,,189312,,,,,,,,,5.4,2,NOK,,35173,,,,385259872,,,342893,,5.4,5.7,,,35173,6.2,,,,4.82,5.41,False,,,5.7,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0,,0.08550751,,,,70302896,,,,,,,,,,,,0.18023336,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,
ELE,0250,Basic Materials,2,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1,Grundingen 2,,Other Industrial Metals & Mining,4.845,4.8,4.490489,,0,,4.85,,131429,,4.845,5.2382355,,4.8,,131429,,,,,,3.890824,,,4.8,4,NOK,,7107,,,,90718080,,,829042,581.5262,4.8,4.8,,0,7107,9.5,,,,1.803,4.69,False,,0,4.85,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELE.OL,finmb_22929109,no_market,,658.654,,0,-35.294,1.4999998,,,,18899600,,,0.229,,,,1577750400,0.00629,-5625000,-0.457,,0.18023336,20.9607,0.28688,1640908800,1585612800,,,11864880,102750000,,1556150400,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,
ELK,0277,Basic Materials,6370,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1,Drammensveien 169,47 22 45 01 55,Specialty Chemicals,18.2,18.37,17.867153,0.032967035,0.75949997,,18.37,,459540,,18.2,18.36559,0.6,18.37,,459540,,,,0.6,1589155200,2.220063,,,18.15,2,NOK,23.1519,39016,,,,10632160256,,,745352,0.4776352,18.15,18.29,,0,39016,26.4,4.1568184,,,10.92,18.2,False,0.0332,0,18.37,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELK.OL,finmb_731504,no_market,,0.859,,0.02066,8.386,-0.17431188,,4.4,,581310016,,,21.744,,,,1577750400,0.29434,460000000,0.79,,0.18023336,0.84115165,0.58916,1640908800,1593475200,,,238610457,19127586816,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,,,,,,
ENTRA,0185,Real Estate,181,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,123.6,124.1,130.29051,0.03883495,0.3717,,124.9,,244748,,123.6,126.79412,4.8,124.1,,244748,,,,4.8,1601596800,0.519744,,,123.6,2,NOK,9.65625,51937,,,,22511515648,,,401796,8.852345,123.6,123.7,,168600,51937,168.6,17.071823,,3.68,96.2,123.6,False,0.038399998,193700,124.9,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.662,,0.91663,20.241,-0.066517174,,7.24,,182132000,,,125.59,,,,1577750400,0.5023,2331000064,12.8,,0.18023336,0.9841548,0.22298999,1640908800,1593475200,,,150093205,44914520064,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,,,,,
EMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXTX-ME,0379,Healthcare,4,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1,Ullernchausseen 64,,Biotechnology,33.5,33.8,36.462826,,0,,33.8,,1337,,33.5,36.462826,,33.8,,1337,,,,,,,,,33.8,2,NOK,,907,,,,1012911616,,,11438,136.36493,33.8,34.995,,,907,53.592,,,,26,33,False,,,33.8,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,135.154,,-2.01696,-63.962,0.068376064,,,,29967800,,,1.404,,,,1577750400,,-14981884,-0.5,,0.18023336,24.074072,,1640908800,,,,29885039,1003919616,,1595808000,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
FLNG,HM08,Energy,8,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,49.48,50.35,50.84073,0.0040420373,1.8944,,51,,131759,,49.48,50.267353,0.2,50.35,,131759,,,,1.87,1583798400,0.586409,,,50.35,2,NOK,1000,6728,,,,2759640576,,,121553,18.93368,50.35,50.7,,219600,6728,108.2,364.2857,,,38.1,49.52,False,0.0396,100000,51,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FLNG.OL,finmb_36151890,no_market,,23.008,,0.01914,31.97,-0.4651584,,0.14,,54110600,,,15.015,,,,1577750400,0.19859,2790000,0.051,,0.18023336,3.3966033,0.4586,1640908800,1593475200,,,28832284,3353419776,,1552262400,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
FKRAFT,5147,Utilities,293,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,91.5,91.6,75.36935,0.032786883,0.5528,,92.5,,188850,,91.5,80.132355,3,91.6,,188850,,,,3,1587600000,0.182557,,,91.4,2,NOK,21.766935,6492,,,,9611453440,,,202190,1.873658,91.4,91.9,,0,6492,94,,,,46.1,91.6,False,0.0332,0,92.5,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.754,,0.08692,14.332,0.9368421,,,,104586000,,,9.122,,,,1577750400,0.41085997,445884000,4.222,,0.18023336,10.074546,0.3204,1640908800,1593475200,,,85428113,8997535744,,,,,,0.348,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
ENDUR,5160,Industrials,249,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1,DamsgArdsveien 229,,Conglomerates,1.36,1.37,1.0317664,,0,,1.37,,494137,,1.36,1.4702941,,1.37,,494137,,,,,,,,,1.34,4,NOK,,222832,,,,386419232,,,3049215,0.7305098,1.34,1.365,,0,222832,3.2,,,,0.532,1.36,False,,0,1.37,OSL,ENDUR ASA,Endúr ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.663,,-0.01554,-55.938,0.20000005,,,,283091008,,,0.546,,,,1577750400,0.17669001,-15706000,-0.039,,0.18023336,2.5,0.70949996,1640908800,1585612800,,,86700342,350955776,,,,,,0.402,,,,,,,,https://logo.clearbit.com/endur.no,LaksevAg,,,,,
GOGL,HM 08,Industrials,37,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1,Par-la-Ville Place,441 295 3494,Marine Shipping,37.38,37.72,35.648613,0.0053504547,,,38.52,,948339,,37.38,35.94412,0.2,37.72,,948339,,,,2.24,1583366400,1.718681,,,37.72,2,NOK,,249801,,,,5510471680,,,1024895,7.6957917,37.72,38.48,,470900,249801,59.6,,,,26.5,38.42,False,0.060399998,400000,38.52,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000,EQUITY,GOGL.OL,finmb_262789605,no_market,,9.068,,-0.17368001,37.09,-0.31646508,,,,143278000,,,9.101,,,,1577750400,0.2715,-124361000,-0.871,,0.18023336,4.225909,0.36176997,1640908800,1593475200,,,91444125,6492854784,,1470009600,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
EPR,1661,Consumer Defensive,1814,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1,Dikeveien 57,,Discount Stores,45.16,45.2,38.557682,0.043179806,0.58669996,,45.22,,350685,,45.16,45.08059,1.95,45.2,,350685,,,,1.95,1588204800,0.771777,,,44.7,2,NOK,13.695122,42411,,,,7448589312,,,655076,1.0688479,44.7,44.92,,79600,42411,50.75,17.34363,,,23.7,44.8,False,0.0436,95300,45.22,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EPR.OL,finmb_293420901,no_market,,1.566,,0.078049995,12.251,0.8520067,,2.59,,165819008,,,11.468,,,,1577750400,0.53228,543936000,3.28,,0.18023336,3.916986,0.03046,1640908800,1593475200,,,159459440,10914464768,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,,,,,
FRO,HM 08,Energy,157,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,73.65,74.95,79.40435,0.01629328,0.3623,,75.6,,316445,,73.65,72.29853,1.2,74.95,,316445,,,,27.07,1591142400,0.323462,,,74.35,2,NOK,53.01966,86524,,,,15295016960,,,784398,13.533305,74.35,75.6,,173100,86524,123,175.58139,,,55,75.35,False,0.3676,75700,75.6,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FRO.OL,finmb_144797851,no_market,,14.676,,0.23472,33.364,0.008742452,,0.43,,197692000,,,8.114,,,,1577750400,0.29650998,265272000,1.424,,0.18023336,9.304905,0.50473,1640908800,1585612800,,,98284714,16587014144,,1454544000,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
FJORD,6900,Industrials,1056,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1,Strandavegen 15,,Marine Shipping,42.6,42.6,42.239414,0.063380286,1.6071,,43.1,,50257,,42.6,44.32647,2.7,42.6,,50257,,,,,1557878400,0.85,,,42.6,2,NOK,42.943546,2067,,,,4256148736,,,26825,1.4864825,42.6,43.1,,0,2067,46.9,12.136752,,,31,42.6,False,,0,43.1,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.563,,0.0346,12.565,0.14594603,,3.51,,99909600,,,22.786,,,,1577750400,0.11310001,99062000,0.992,,0.18023336,1.8695691,0.85439,1640908800,1593475200,,,14465911,10202806272,,,,,,-0.66,,,,,,,,https://logo.clearbit.com/fjord1.no,,,,,,
EQNR,4035,Energy,21412,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1,Forusbeen 50,,Oil & Gas Integrated,147.95,149.05,138.97365,0.0047989185,,,150.1,,1781467,,147.95,141.3853,0.71,149.05,,1781467,,,,6.76,1605139200,0.731707,,,148.85,2,NOK,,430650,,,,484074160128,,,3516832,9.267947,148.85,148.9,,,430650,187.2,,,4.95,95.2,148.9,False,0.0231,,150.1,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EQNR.OL,finmb_989228,no_market,,9.288,,-0.04413,33.791,-0.055960238,,,,3247729920,,,10.863,,,,1577750400,0.19812,-2304999936,-0.697,,0.18023336,13.720888,0.67271006,1640908800,1593475200,,,1015658280,485107793920,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,,,,,
GIG,STJ 3148,Consumer Cyclical,487,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1,@GiG Beach,,Gambling,6.85,6.95,5.3953285,,0,,7,,127487,,6.85,6.887353,,6.95,,127487,,,,,,0.837398,,,6.95,2,NOK,,4584,,,,630039168,,,196685,,6.95,7,,86600,4584,10.92,70,,,2.05,6.96,False,,1568100,7,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.15393794,,0.1,,90005600,,,1.355,,,,1577750400,0.13146,,-0.08,,0.18023336,5.1660514,0.53973,1640908800,1593475200,,,35872642,616538560,,1545177600,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,Golden Mile Business Centre Triq Id-Dragunara,,,,,
EPIC-ME,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1,8 Eu Tong Sen Street,,Oil & Gas Midstream,15.7,16.6,13.9912405,,0,,16.6,,441,,15.7,14.752941,,16.6,,441,,,,,,0.321138,,,15.7,2,NOK,560.71423,2208,,,,1673619968,,,284,8.994368,15.7,18.5,,,2208,19,,,,13.4,0,False,,,16.6,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.693,,0.01594,41.235,0,,,,106600000,,,2.764,,,,1577750400,0,2965409,0.028,,0.18023336,5.680174,0.83456004,1640908800,1593475200,,,17242550,1989619968,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,
RISH,5058,Industrials,32,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1,Solheimsgaten 15,,Marine Shipping,6.05,6,6.281971,0.08264463,0,,6,,3555,,6.05,6.1838236,0.5,6,,3555,,,,,1428624000,0.991289,,,6,2,NOK,,271,,,,516196800,,,5780,2.5581527,6,5.75,,110000,271,11.5,,,,4.5,0,False,,100000,6,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,RISH.OL,finmb_884214,no_market,,8.148,,-0.90569,20.269,-0.246988,,,,86032800,,,20.62,,,,1577750400,0.01897,-182755008,-2.124,,0.18023336,0.29097962,0.92489,1640908800,1585612800,,,8121469,1644138240,,1176422400,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
GJF,0191,Financial Services,3620,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1,Schweigaardsgate 21,,Insurance—Diversified,191.1,192,183.75986,0.037153322,0,,193.8,,243150,,191.1,188.80588,7.1,192,,243150,,,,,1585267200,0.430313,,,192,2,NOK,24.40975,15240,,,,96150003712,,,463826,3.4861083,192,192.6,,118100,15240,208.8,20.19958,,,145.25,192.3,False,,96300,193.8,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000,EQUITY,GJF.OL,finmb_4497069,no_market,,1.945,,0.14283,10.203,0.09179294,,9.52,,500000000,,,56.1,,,,1577750400,0.30024,3939399936,7.878,,0.18023336,3.4278076,0.6395,1640908800,1593475200,,,497370053,53650993152,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,,,,,,
