ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BEWI-ME,7263,Consumer Cyclical,,"BEWi ASA engages in the development and manufacture of packaging solutions in Europe. It offers fish boxes, bicycle helmets, medicine packaging, and highchairs, as well as insulation products for building and infrastructure. BEWi ASA was incorporated in 2020 and is based in Hammarvika, Norway.",Hammarvika,Norway,[],,1,Hammarvikringen 64,Packaging & Containers,22.5,22.7,21.616667,,0,,22.7,,94056,,22.5,21.616667,,22.7,,94056,,,,,,,,,22.5,2,NOK,58900,,,,3267528960,,,94056,,22.5,22.7,,,58900,23,,,,20,22.005,False,,,22.7,OSL,BEWI ASA,BEWi ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BEWI-ME.OL,finmb_683162681,no_market,,,,0,,0.102941155,,,,0,,,,,,,,,,,,0.12594831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGBIO,5009,Healthcare,36,"BerGenBio ASA, a clinical-stage biopharmaceutical company, develops medicines to treat immune evasive, drug resistant, and metastatic cancers. Its lead candidate is Bemcentinib, a bioavailable small molecule AXL inhibitor, which is in Phase II clinical development in two major cancer indications. The Phase II clinical trial program focuses on lung cancer, acute myeloid leukaemia, and myelodysplastic syndrome, as well as melanoma and triple negative breast cancer. In addition, it is developing tilvestamab, a function blocking antibody that is in Phase I clinical trial; and BGB601, a Phase I clinical trial antibody drug conjugate against human AXL that is linked to a cytotoxin. BerGenBio ASA has a collaboration agreement with Merck & Co. for clinical trials. The company was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.bergenbio.com,1,Jonas Lies vei 91,Biotechnology,34.3,34.4,30.784256,,0,,34.45,,528579,,34.3,33.856945,,34.4,,528579,,,,,,2.009397,,,33.75,2,NOK,140601,,,,2984292096,,,591064,13689.413,33.75,34.3,,0,140601,54,-8.883118,,,11.4,34.2,False,,0,34.45,OSL,BERGENBIO ASA,BerGenBio ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BGBIO.OL,finmb_107144331,no_market,,10840.017,,0,-10.393,1.3366077,,-3.85,,87260000,,,9.085,,,,1577750400,0.18125,-218016992,-3.264,,0.12594831,3.764447,0.45501998,1640908800,1593475200,,,52011200,2363123712,,,,,,,,,,,,,,https://logo.clearbit.com/bergenbio.com,47 55 96 11 59,,,,,,,,
BSP-ME,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.blackseaproperty.no,1,Sagveien 23 A,Lodging,2.7,2.4,2.923597,,0,,2.7,,162,,2.7,2.765,,2.4,,162,,,,,,-6.272964,,,2.4,4,NOK,1300,,,,44936372,,,597,,2.4,2.7,,,1300,6.85,,,,1.5,2.18,False,,,2.7,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0,-38.143,-0.532184,,,,16643100,,,6.561,,,,1577750400,,-6767000,-0.737,,0.12594831,0.41152266,,1640908800,1577750400,,,6894127,137582560,,1564531200,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,,,,
BWO,HM11,Energy,2126,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.bwoffshore.com,1,Clarendon House,Oil & Gas Equipment & Services,29.68,29.58,29.67036,0.0022911052,,,29.96,,468924,,29.68,32.604446,0.068,29.58,,468924,,,,1.23,1599091200,2.716265,,,29.36,2,NOK,141064,,,,5413152256,,,517238,4.748379,29.36,29.98,,2337600,141064,69.212,44.02941,,,12.91,29.9,False,0.0427,737500,29.96,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWO.OL,finmb_26954576,no_market,,5.79,,-0.18903999,10.604,-0.49861223,,0.68,,180800000,,,4.376,,,,1577750400,0.2165,-218200000,-1.18,,0.12594831,6.841865,0.50139,1640908800,1593475200,,,84549212,6600989696,,1480636800,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,,2 Church Street,,,,,,,
BRA-ME,5014,Financial Services,51,"BRAbank ASA operates as a digital bank in Norway. It offers consumer finance, unsecured financing to private individuals, saving accounts, and credit cards, as well as payment insurance loans and payment solutions. The company was formerly known as Monobank ASA and changed its name to BRAbank ASA in June 2019. BRAbank ASA was founded in 2015 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.brabank.no,1,Starvhusgaten 4,Banks—Regional,0.52,0.515,0.39316547,,0,,0.515,,309238,,0.52,0.47533333,,0.515,,309238,,,,,,1.332688,,,0.505,4,NOK,35800,,,,316089088,,,551490,5.9881234,0.505,0.525,,,35800,2.26,,,,0.262,0.505,False,,,0.515,OSL,BRABANK ASA (NEW),BRAbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BRA-ME.OL,finmb_316669435,no_market,,6.312,,-1.80192,,-0.559322,,,,625918976,,,1.306,,,,1577750400,,-95116000,-0.152,,0.12594831,0.38667688,,1640908800,1593475200,,,320670596,333178464,,1583884800,0:1,,,,,,,,,,,https://logo.clearbit.com/brabank.no,47 55 96 10 00,,,,,,,,
BOR,3712,Industrials,,"Borgestad ASA develops, manufactures, distributes, and installs refractory products in Norway. The company also develops and manages real estate properties. Its properties include Agora Bytom, a shopping center with a gross area of 52,000 square meters and a rental area of approximately 30,000 square meters, as well as a parking garage with 820 parking spaces in Poland; and Borgestad Business Park, a rented commercial premises used for the storage, production, and offices. Borgestad ASA was founded in 1904 and is headquartered in Skien, Norway.",Skien,Norway,[],http://borgestad.no,1,Gunnar Knudsensveg 144,Building Products & Equipment,15.1,15,13.135108,,0,,15,,11783,,15.1,15.480556,,15,,11783,,,,,1307664000,1.386144,,,14.5,2,NOK,6660,,,,186418320,,,21631,0.21462473,14.5,15,,75000,6660,32,-3.463357,,,9.1,14.65,False,,75000,15,OSL,BORGESTAD ASA,Borgestad ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOR.OL,finmb_878193,no_market,,1.361,,-0.038429998,32.645,-0.28095233,,-4.23,,12724800,,,39.838,,,,1577750400,0,-33378000,-3.459,,0.12594831,0.36773932,0.88801,1640908800,1593475200,,,3296749,1182517504,,,,,,,,,,,,,,https://logo.clearbit.com/borgestad.no,47 35 54 24 00,,,,,,,,
BOUVET,0369,Technology,1594,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.bouvet.no,1,SÃ¸rkedalsveien 8,Information Technology Services,596,594,476.56116,0.013842282,0.4054,,600,,4718,,596,565.7778,8.25,594,,4718,,,,8.25,1590105600,0.8,,,590,2,NOK,1108,,,,6108702208,,,4094,2.671405,590,596,,166400,1108,618,43.063583,,4.03,291,594,False,0.0138,27300,600,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.558,,0.09205,20.077,0.9800664,,13.84,,10249500,,,36.035,,,,1577750400,0.31916,210491008,20.357,,0.12594831,16.539476,0.29916,1640908800,1593475200,,,7619195,5849662464,,,,,,0.412,,,,,,,,https://logo.clearbit.com/bouvet.no,47 23 40 60 00,,29.277397,,,,,,
BWE,0277,Energy,100,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.bwenergy.no,1,Drammensveien 151,Oil & Gas E&P,18.74,18.84,15.349122,,0,,18.95,,243240,,18.74,18.416945,,18.84,,243240,,,,,,,,,18.56,2,NOK,68852,,,,4367426560,,,234772,22.237406,18.56,18.67,,,68852,25,,,,7.62,18.56,False,,,18.95,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWE.OL,finmb_144579252,no_market,,22.938,,0.02138,48.286,-0.22401655,,,,234304000,,,1.943,,,,1577750400,0.100880004,4200000,0.02,,0.12594831,9.593412,0.7214,1640908800,1593475200,,,65277178,4505090560,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,47 23 13 00 00,,932,47 23 13 00 01,,,,,
BDRILL,HM11,Energy,694,"Borr Drilling Limited operates as an offshore drilling contractor to the oil and gas industry worldwide. It owns, contracts, and operates jack-up rigs for operations in shallow-water areas, including the provision of related equipment and work crews to conduct oil and gas drilling and workover operations for exploration and production. The company serves oil and gas exploration and production companies, such as integrated oil companies, state-owned national oil companies, and independent oil and gas companies. As of December 31, 2019, it operated a fleet of 27 jack-up drilling rigs and one semi-submersible rig. The company was formerly known as Magni Drilling Limited and changed its name to Borr Drilling Limited in December 2016.Borr Drilling Limited was founded in 2016 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.borrdrilling.com,1,S.E. Pearman Building,Oil & Gas Drilling,7.165,7.17,8.611792,,0,,7.53,,321142,,7.165,8.148334,,7.17,,321142,,,,,,3.689285,,,7.17,2,NOK,166786,,,,1148872064,,,1301185,2.9941936,7.17,7.29,,0,166786,80,-51.714283,,,2.5995,7.24,False,,0,7.53,OSL,BORR DRILLING LTD,Borr Drilling Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BDRILL.OL,finmb_412495516,no_market,,7.757,,-0.87594,595.251,-0.8764655,,-0.14,,156972000,,,7.163,,,,1577750400,0.5864,-336100000,-2.909,,0.12594831,1.0107497,0.26895002,1640908800,1593475200,,,102587610,2976253952,,1561507200,1:5,,,,,,,,,,,https://logo.clearbit.com/borrdrilling.com,441 737 0152,2nd Floor 9 Par-la-Ville Road,,,,,,,
CARA,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,Norway,[],http://carasent.com,1,c/o Advokatsenteret Kristian,Health Information Services,27.6,27.6,18.264748,,0,,28.9,,195925,,27.6,23.930555,,27.6,,195925,,,,,1525996800,0.558433,,,27.4,2,NOK,267073,,,,1162126720,,,86205,19.928093,27.4,28.7,,,267073,28.9,,,,7.5,28.3,False,,,28.9,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CARA.OL,finmb_4222700,no_market,,18.482,,-0.06305,97.875,2.3253012,,,,40633800,,,2.342,,,,1577750400,0.05599,-3677000,-0.09,,0.12594831,12.211785,0.62675,1640908800,1593475200,,,15670096,1077796224,,1558569600,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,,Augusts gate 14,,,,,,,
BON,0152,Industrials,3935,"Bonheur ASA, together with its subsidiaries, engages in the renewable energy, shipping/offshore wind, and cruise businesses primarily in Norway and internationally. The company's Renewable Energy segment develops, constructs, and operates wind farms with an installed capacity of 679 MW. Its Shipping/Offshore Wind segment owns and operates three self-propelled jack-up vessels for the transportation, installation, and service of offshore wind turbines. The company's Cruise segment owns and operates four cruise ships with an overall berth capacity of approximately 3,700 passengers, as well as operates river cruise vessel. Its Other Investments segment offers publications; PR software services; and software as a service-based Web and social monitoring solutions for small and medium businesses to leverage and understand online data. Bonheur ASA was incorporated in 1897 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.bonheur.no,1,Fred. Olsens gate 2,Conglomerates,247.5,248.5,203.9338,0.017373739,,,249.5,,31738,,247.5,232.93056,4.3,248.5,,31738,,,,4.3,1590624000,0.904216,,,248,2,NOK,27851,,,,10569177088,,,29440,1.437051,248,248.5,,50900,27851,249.5,,,2.68,134,248,False,0.0174,100000,249.5,OSL,BONHEUR ASA,Bonheur ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BON.OL,finmb_878177,no_market,,2.03,,-0.0892,18.095,0.259542,,,,42531900,,,142.862,,,,1577750400,0.23837,-656028032,-15.424,,0.12594831,1.7394409,0.53275,1640908800,1593475200,,,19534048,14931116032,,1149120000,4:1,,,,,,,,,,,https://logo.clearbit.com/bonheur.no,47 22 34 10 00,,,,,,,,
BMA,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,Norway,[],http://www.byggma.no,1,Venneslaveien 233,Building Products & Equipment,103,106,93.399284,0.009708738,0.09689999,,106,,4736,,103,104.94444,1,106,,4736,,,,2,1598832000,0.686144,,,106,2,NOK,61,,,,740084608,,,2208,0.3832578,106,105,,170100,61,109,,,2.97,66,102,False,0.0194,38900,106,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BMA.OL,finmb_9391774,no_market,,0.479,,0.03736,4.635,0.17714286,,,,6981930,,,130.66,,,,1577750400,0.0602,72149000,10.338,,0.12594831,0.8112659,0.94914,1640908800,1593475200,,,326316,924649024,,,,,,,,,,,,,,https://logo.clearbit.com/byggma.no,47 38 13 71 00,Postboks 21,10.253433,,,,,,
DNO,0250,Energy,1318,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.dno.no,1,Dokkveien 1,Oil & Gas E&P,4.998,4.998,5.1423645,0.008803521,,,5.142,,4939800,,4.998,5.469611,0.044,4.998,,4939800,,,,0.4,1571961600,2.213253,,,4.938,2,NOK,3520419,,,,5269276160,,,5624797,6.7606826,4.938,5.136,,728400,3520419,14.15,15.569696,,,2.5,5.128,False,0.0825,162000,5.142,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNO.OL,finmb_878127,no_market,,6.801,,-0.19066,16.642,-0.6432548,,0.33,,975433024,,,0.988,,,,1577750400,0.14917,-148600000,-0.15,,0.12594831,5.200405,0.40448,1640908800,1593475200,,,536593797,5300506112,,1150416000,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,47 23 23 84 80,Aker Brygge,,47 23 23 84 81,,,,,
CLOUD-ME,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.cloudberry.no,1,FrOeyas Gate 15,Utilities—Renewable,13.422,13.55,12.749776,,0,,14.5,,203065,,13.422,12.236834,,13.55,,203065,,,,,,,,,13.5,2,NOK,124263,,,,770781184,,,122590,2758.514,13.5,14.048,,,124263,19,,,,10.54,14,False,,,14.5,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1900.482,,0,-203.746,-0.105080664,,,,55147200,,,1.271,,,,1577750400,,-2609160,-0.687,,0.12594831,11.014949,,1640908800,,,,14542165,531030880,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,,,
COV,111 22,Healthcare,47,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,Sweden,[],http://www.contextvision.com,1,Klara Norra Kyrkogata 31,Health Information Services,23.55,23.44,17.40421,,0,,23.44,,205759,,23.55,23.472555,,23.44,,205759,,,,,1212969600,1.16024,,,22.62,2,NOK,46330,,,,1809625856,,,212238,,22.62,23.285,,140000,46330,30.9,89.96154,,,5.05,23.095,False,,140000,23.44,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10281,,1.5187163,,0.26,,77367504,,,0.808,,,,1577750400,0.08879,,-0.033,,0.12594831,28.948017,0.7414,1640908800,1593475200,,,20426567,1470137216,,1597795200,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,46 87 50 35 50,,,,,,,,
DOF,5392,Energy,3134,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,Norway,[],http://www.dof.no,1,Alfabygget,Oil & Gas Equipment & Services,0.546,0.561,0.6881367,,0,,0.571,,305031,,0.546,0.57841665,,0.561,,305031,,,,,1242432000,1.903012,,,0.52,4,NOK,974398,,,,163114384,,,627963,0.024948668,0.52,0.53,,4700000,974398,2.8,0.6235294,,,0.5,0.531,False,,1357000,0.571,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DOF.OL,finmb_884333,no_market,,2.824,,-1.0703601,9.428,-0.66503066,,0.85,,307763008,,,-2.801,,,,1577750400,0.04079,-6998000128,-22.151,,0.12594831,,0.57965,1640908800,1593475200,,,106021200,18460266496,,1527206400,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,47 56 18 10 00,,,47 56 18 10 06,,,,,
CRAYON,0484,Technology,1500,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.crayon.com/nb-NO,1,Sandakerveien 114A,Information Technology Services,100.2,99.7,65.7259,,0,,111.8,,295265,,100.2,91.09722,,99.7,,295265,,,,,,1.519811,,,98.6,2,NOK,623022,,,,8587299328,,,200387,0.56560004,98.6,105.8,,0,623022,111.8,98.8785,,,29.8,105.2,False,,0,111.8,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.489,,-0.00343,42.788,1.6437993,,1.07,,81165400,,,8.798,,,,1577750400,0.21603,-52075000,-0.691,,0.12594831,12.02546,0.60696,1640908800,1585612800,,,34221159,7424867328,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,47 22 89 10 00,,,,,,,,
BRG,1701,Basic Materials,1103,"Borregaard ASA develops, produces, and sells biomaterials, biochemicals, and fine chemicals in Norway, rest of Europe, the United States, Asia, and internationally. It operates through three segments: BioSolutions, BioMaterials, and Fine Chemicals. The BioSolutions segment provides biopolymers that are used as binding and dispersing agents for a range of applications, such as construction, industrial binders, agrochemicals, and batteries; and biovanillin for flavor and fragrance companies, as well as for the food and beverage industry. This segment also engages in chemicals trading activities. The BioMaterials segment offers specialty cellulose for use as a raw material in the production of cellulose ethers, cellulose acetate, and other specialty products, as well as provides cellulose fibrils for industrial applications. The Fine Chemicals segment provides pharma intermediates and bioethanol. Borregaard ASA was incorporated in 2012 and is headquartered in Sarpsborg, Norway.",Sarpsborg,Norway,[],http://www.borregaard.com,1,Hjalmar Wessels vei 6,Specialty Chemicals,129.6,132,105.03921,0.017746912,0.6183,,135.2,,111438,,129.6,124.477776,2.3,132,,111438,,,,2.3,1592265600,0.010843,,,129.4,2,NOK,435288,,,,13467987968,,,86790,2.5885043,129.4,135.2,,721000,435288,140,25.271029,,,75,134.8,False,0.0177,391200,135.2,OSL,BORREGAARD ASA,Borregaard ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BRG.OL,finmb_216329283,no_market,,3.068,,0.0715,15.867,0.34579444,,5.35,,99605296,,,29.38,,,,1577750400,0.56839,372000000,3.728,,0.12594831,4.60177,0.07204,1640908800,1593475200,,,91491267,15962182656,,,,,,-0.172,,,,,,,,https://logo.clearbit.com/borregaard.com,47 69 11 80 00,PO Box 162,36.266094,47 69 11 87 70,,,,,
DNB,0191,Financial Services,9020,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.dnb.no,1,Dronning Eufemias gate 30,Banks—Regional,136.5,135.55,129.33928,0.06593407,0,,136.45,,1263902,,136.5,140.99306,9,135.55,,1263902,,,,,1588118400,0.926506,,,134.9,2,NOK,490385,,,,209455005696,,,1848820,4.288771,134.9,135.15,,246400,490385,178.1,9.079302,,,94.26,135.1,False,,327700,136.45,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNB.OL,finmb_9778651,no_market,,19.67,,0.43046,,-0.15688694,,14.88,,1550370048,,,154.097,,,,1577750400,0.37327,19740000256,12.557,,0.12594831,0.87672055,0.42226002,1640908800,1593475200,,,889201447,960651132928,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,,BjÃ¸rvika,10.75894,,,,,,
