ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
CLOUD-ME,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1,FrOeyas Gate 15,,Utilities—Renewable,12.256,12.25,12.765612,,0,,12.662,,86725,,12.256,11.73953,,12.25,,86725,,,,,,,,,12.25,2,NOK,,48237,,,,683825280,,,94521,2447.3113,12.25,12.498,,,48237,19,,,,10.54,12.352,False,,,12.662,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1687.849,,0,-180.95,-0.18282443,,,,55147200,,,1.271,,,,1577750400,,-2609160,-0.687,,0.2070489,9.756097,,1640908800,,,,14542165,471616992,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,
BMA,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1,Venneslaveien 233,,Building Products & Equipment,105,106,92.69203,0.00952381,0.1558,,106,,2218,,105,104.76471,1,106,,2218,,,,1,1590624000,0.595818,,,105,2,NOK,10.156703,249,,,,733102656,,,1688,0.37964213,105,105,,170100,249,109,,,3.01,66,100,False,0.0094,38900,106,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BMA.OL,finmb_9391774,no_market,,0.49,,0.03736,4.74,0.17777777,,,,6981930,,,130.66,,,,1577750400,0.0602,72149000,10.338,,0.2070489,0.8036124,0.94914,1640908800,1593475200,,,325966,945598016,,,,,,,,,,,,,,https://logo.clearbit.com/byggma.no,Postboks 21,,,,,
COV,111 22,Healthcare,47,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1,Klara Norra Kyrkogata 31,,Health Information Services,20.98,20.65,135.9158,,0,,20.7,,138919,,20.98,137.76411,,20.65,,138919,,,,,1212969600,1.293263,,,19.7,2,NOK,,200410,,,,1601507328,,,64490,,19.7,20.7,,140000,200410,309,79.61539,,,19.7,20.575,False,,140000,20.7,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10281,,-0.75604653,,0.26,,77367504,,,0.808,,,,1577750400,0.08879,,-0.033,,0.2070489,25.618813,0.7414,1640908800,1593475200,,,20426567,1623170176,,1597795200,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,,,,,,
CARA,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,,Norway,[],http://carasent.com,1,c/o Advokatsenteret Kristian,,Health Information Services,26.5,26.5,17.16739,,0,,27,,159440,,26.5,22.141176,,26.5,,159440,,,,,1525996800,0.440766,,,26.5,2,NOK,,89854,,,,1088985856,,,79009,18.673878,26.5,26.9,,,89854,27,,,,7.5,26.8,False,,,27,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CARA.OL,finmb_4222700,no_market,,18.621,,-0.06305,98.613,1.9775283,,,,40633800,,,2.342,,,,1577750400,0.05599,-3677000,-0.09,,0.2070489,11.443211,0.62675,1640908800,1593475200,,,15670096,1085922944,,1558569600,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,Augusts gate 14,,,,,
DNO,0250,Energy,1318,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1,Dokkveien 1,47 23 23 84 81,Oil & Gas E&P,5.48,5.532,5.35159,0.008029197,,,5.692,,4519482,,5.48,5.8301764,0.044,5.532,,4519482,,,,0.4,1571961600,1.96806,,,5.51,2,NOK,,5810813,,,,5376586752,,,7168547,6.8983665,5.51,5.518,,728400,5810813,14.755,16.70303,,,2.5,5.512,False,0.073699996,162000,5.692,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNO.OL,finmb_878127,no_market,,7.674,,-0.19066,18.78,-0.54766816,,0.33,,975433024,,,0.988,,,,1577750400,0.14917,-148600000,-0.15,,0.2070489,5.5789475,0.40448,1640908800,1593475200,,,536593797,5981356544,,1150416000,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,Aker Brygge,,,,,
BOUVET,0369,Technology,1594,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,47 23 40 60 00,Norway,[],http://www.bouvet.no,1,SÃ¸rkedalsveien 8,,Information Technology Services,598,598,460.8913,0.013795987,0.4054,,598,,5983,,598,546.5294,8.25,598,,5983,,,,8.25,1590105600,0.741579,,,586,2,NOK,28.786167,1973,,,,6006206976,,,4867,2.6265829,586,592,,166400,1973,608,42.34104,,4.1,290,588,False,0.0138,27300,598,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.594,,0.09205,20.358,1.0479453,,13.84,,10249500,,,36.035,,,,1577750400,0.31916,210491008,20.357,,0.2070489,16.261967,0.29916,1640908800,1593475200,,,7590702,5931658752,,,,,,0.412,,,,,,,,https://logo.clearbit.com/bouvet.no,,,,,,
BWO,HM11,Energy,2126,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.bwoffshore.com,1,Clarendon House,,Oil & Gas Equipment & Services,33.58,34,30.624056,0.002025015,0,,35.54,,758518,,33.58,33.3,0.068,34,,758518,,,,1.22,1599091200,2.865272,,,33.86,2,NOK,,491189,,,,7708194816,,,666385,6.7615743,33.86,33.88,,2337600,491189,69.212,49.794117,,,12.91,33.84,False,0.0363,737500,35.54,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWO.OL,finmb_26954576,no_market,,6.418,,-0.18903999,11.754,-0.40459198,,0.68,,227648992,,,4.376,,,,1577750400,0.2165,-218200000,-1.18,,0.2070489,7.7376604,0.50139,1640908800,1593475200,,,84547404,7316956672,,1480636800,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,2 Church Street,,,,,
BWE,0277,Energy,100,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,47 23 13 00 00,Norway,[],http://www.bwenergy.no,1,Drammensveien 151,47 23 13 00 01,Oil & Gas E&P,19.21,19.39,15.309687,,0,,20.66,,421528,,19.21,17.833235,,19.39,,421528,,,,,,,,,19.39,2,NOK,1012,384986,,,,4742312960,,,360236,24.146196,19.39,20.34,,,384986,25,,,,7.62,20.24,False,,,20.66,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWE.OL,finmb_144579252,no_market,,23.547,,0.02138,49.567,-0.20455492,,,,234304000,,,1.943,,,,1577750400,0.100880004,4200000,0.02,,0.2070489,10.416882,0.7214,1640908800,1593475200,,,70204597,4624585728,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,,,,,,
BRA-ME,5014,Financial Services,51,"BRAbank ASA operates as a digital bank in Norway. It offers consumer finance, unsecured financing to private individuals, saving accounts, and credit cards, as well as payment insurance loans and payment solutions. The company was formerly known as Monobank ASA and changed its name to BRAbank ASA in June 2019. BRAbank ASA was founded in 2015 and is headquartered in Bergen, Norway.",Bergen,47 55 96 10 00,Norway,[],http://www.brabank.no,1,Starvhusgaten 4,,Banks—Regional,0.51,0.525,0.39460143,,0,,0.54,,1077467,,0.51,0.43144116,,0.525,,1077467,,,,,,1.176394,,,0.505,4,NOK,,351177,,,,316089088,,,972114,6.9663043,0.505,0.52,,,351177,2.26,,,,0.262,0.505,False,,,0.54,OSL,BRABANK ASA (NEW),BRAbank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BRA-ME.OL,finmb_316669435,no_market,,7.013,,-2.80288,,-0.592,,,,625918976,,,1.287,,,,1577750400,,-127178000,-0.203,,0.2070489,0.3923854,,1640908800,1585612800,,,320670596,318213472,,1583884800,0:1,,,,,,,,,,,https://logo.clearbit.com/brabank.no,,,,,,
DOF,5392,Energy,3134,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1,Alfabygget,47 56 18 10 06,Oil & Gas Equipment & Services,0.58,0.585,0.77033335,,0,,0.6,,1281075,,0.58,0.5912353,,0.585,,1281075,,,,,1242432000,1.937862,,,0.561,4,NOK,,418525,,,,184657808,,,822597,0.028243776,0.561,0.6,,4700000,418525,2.8,0.7058824,,,0.5,0.588,False,,1357000,0.6,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DOF.OL,finmb_884333,no_market,,2.827,,-1.0703601,9.439,-0.77862597,,0.85,,307763008,,,-2.801,,,,1577750400,0.04079,-6998000128,-22.151,,0.2070489,,0.57965,1640908800,1593475200,,,107720050,18481502208,,1527206400,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,,,,
CRAYON,0484,Technology,1500,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com/nb-NO,1,Sandakerveien 114A,,Information Technology Services,99.1,99.8,62.178986,,0,,99.8,,136078,,99.1,82.30882,,99.8,,136078,,,,,,1.349002,,,96.9,2,NOK,,107681,,,,7946092544,,,193126,0.5233671,96.9,97.9,,0,107681,104.8,91.49532,,,29.8,97.4,False,,0,99.8,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.51,,-0.00343,44.598,2.0213416,,1.07,,81165400,,,8.798,,,,1577750400,0.21603,-52075000,-0.691,,0.2070489,11.127529,0.60696,1640908800,1585612800,,,34221159,7738984960,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,
BRG,1701,Basic Materials,1103,"Borregaard ASA develops, produces, and sells biomaterials, biochemicals, and fine chemicals in Norway, rest of Europe, the United States, Asia, and internationally. It operates through three segments: BioSolutions, BioMaterials, and Fine Chemicals. The BioSolutions segment provides biopolymers that are used as binding and dispersing agents for a range of applications, such as construction, industrial binders, agrochemicals, and batteries; and biovanillin for flavor and fragrance companies, as well as for the food and beverage industry. This segment also engages in chemicals trading activities. The BioMaterials segment offers specialty cellulose for use as a raw material in the production of cellulose ethers, cellulose acetate, and other specialty products, as well as provides cellulose fibrils for industrial applications. The Fine Chemicals segment provides pharma intermediates and bioethanol. Borregaard ASA was incorporated in 2012 and is headquartered in Sarpsborg, Norway.",Sarpsborg,47 69 11 80 00,Norway,[],http://www.borregaard.com,1,Hjalmar Wessels vei 6,47 69 11 87 70,Specialty Chemicals,126.4,126,102.95362,0.018196203,0.6183,,131.8,,64294,,126.4,118.69706,2.3,126,,64294,,,,2.3,1592265600,0,,,126,2,NOK,34.01288,49430,,,,12628418560,,,83449,2.427142,126,127.2,,721000,49430,132,23.700935,,,75,126.8,False,0.0182,391200,131.8,OSL,BORREGAARD ASA,Borregaard ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BRG.OL,finmb_216329283,no_market,,2.861,,0.0715,14.798,0.4250282,,5.35,,99593200,,,29.38,,,,1577750400,0.56839,372000000,3.728,,0.2070489,4.315861,0.07204,1640908800,1593475200,,,91484295,14886577152,,,,,,-0.172,,,,,,,,https://logo.clearbit.com/borregaard.com,PO Box 162,,,,,
BON,0152,Industrials,3935,"Bonheur ASA, together with its subsidiaries, engages in the renewable energy, shipping/offshore wind, and cruise businesses primarily in Norway and internationally. The company's Renewable Energy segment develops, constructs, and operates wind farms with an installed capacity of 679 MW. Its Shipping/Offshore Wind segment owns and operates three self-propelled jack-up vessels for the transportation, installation, and service of offshore wind turbines. The company's Cruise segment owns and operates four cruise ships with an overall berth capacity of approximately 3,700 passengers, as well as operates river cruise vessel. Its Other Investments segment offers publications; PR software services; and software as a service-based Web and social monitoring solutions for small and medium businesses to leverage and understand online data. Bonheur ASA was incorporated in 1897 and is headquartered in Oslo, Norway.",Oslo,47 22 34 10 00,Norway,[],http://www.bonheur.no,1,Fred. Olsens gate 2,,Conglomerates,238,238.5,200.21233,0.018067228,,,242.5,,27992,,238,225.07353,4.3,238.5,,27992,,,,4.3,1590624000,0.867595,,,238.5,2,NOK,,14474,,,,10228922368,,,31655,1.390788,238.5,241.5,,50900,14474,246,,,2.71,134,241,False,0.0183,100000,242.5,OSL,BONHEUR ASA,Bonheur ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BON.OL,finmb_878177,no_market,,1.998,,-0.0892,17.811,0.26595747,,,,42531900,,,142.862,,,,1577750400,0.23837,-656028032,-15.424,,0.2070489,1.6834427,0.53275,1640908800,1593475200,,,19534048,14697190400,,1149120000,4:1,,,,,,,,,,,https://logo.clearbit.com/bonheur.no,,,,,,
BWLPG,117438,Industrials,2004,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,65 6705 5588,Singapore,[],http://www.bwlpg.com,1,10 Pasir Panjang Road,65 6570 6056,Marine Shipping,40.66,41.5,35.89007,0.027053617,0.3516,,41.5,,1026365,,40.66,36.63353,1.1,41.5,,1026365,,,,11.51,1598918400,1.58885,,,40.54,2,NOK,13.643983,701267,,,,5620547584,,,837388,5.6584597,40.54,40.7,,406100,701267,85,193.80954,,,26,40.6,False,0.2998,63000,41.5,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.708,,0.41653,13.501,-0.15678144,,0.21,,138096992,,,8.564,,,,1577750400,0.31128,413743008,2.983,,0.2070489,4.7524524,0.45400003,1640908800,1593475200,,,70685670,6663323136,,,,,,1.352,,,,,,,,https://logo.clearbit.com/bwlpg.com,"No. 17-02, Mapletree Business City",,,,,
DNB,0191,Financial Services,9020,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1,Dronning Eufemias gate 30,,Banks—Regional,143.7,144.8,132.22362,0.06263048,0,,144.8,,1258299,,143.7,143.58235,9,144.8,,1258299,,,,,1588118400,0.975609,,,141,2,NOK,11.244723,605847,,,,218912243712,,,2318260,4.482416,141,141.2,,246400,605847,178.1,9.489247,,,94.26,141.2,False,,327700,144.8,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNB.OL,finmb_9778651,no_market,,19.891,,0.43046,,-0.008965552,,14.88,,1550370048,,,154.097,,,,1577750400,0.37327,19740000256,12.557,,0.2070489,0.91630596,0.42226002,1640908800,1593475200,,,889201447,971455463424,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,BjÃ¸rvika,,,,,
EAM,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1,Dronningen 1,,Utilities—Renewable,12.45,12.45,12.12384,0.00088353414,0,,13.85,,20131,,12.45,12.770588,0.011,12.45,,20131,,,,,1399852800,0.667828,,,12.2,2,NOK,,11551,,,,87708288,,,12372,,12.2,12.8,,94600,11551,22,,,,6.66,12.3,False,,280300,13.85,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.3121547,,,,6852210,,,2.096,,,,1577750400,0.28467,,-0.152,,0.2070489,6.1068707,0.42780998,1640908800,1593475200,,,3730069,85310016,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,
EIOF,5443,Energy,514,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1,Vestvikveien 1,,Oil & Gas Equipment & Services,3.14,3.1,3.6755798,,0,,3.12,,14744,,3.14,3.197647,,3.1,,14744,,,,,1400198400,0.780487,,,2.98,4,NOK,,5242,,,,185207008,,,18098,0.319383,2.98,3.1,,182600,5242,6.12,-0.65065503,,,2.9,2.98,False,,1000000,3.12,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.533,,-1.17882,15.079,-0.4491228,,-4.58,,62150000,,,10.379,,,,1577750400,0.05849,-683587008,-11.002,,0.2070489,0.28711823,0.7988,1640908800,1593475200,,,11241070,2048941952,,,,,,-0.156,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,
EMGS,7041,Energy,131,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1,Stiklestadveien 1,,Oil & Gas Equipment & Services,0.629,0.604,0.81186956,,0,,0.637,,269061,,0.629,0.7212059,,0.604,,269061,,,,,,2.655632,,,0.604,4,NOK,13.106383,145961,,,,80677520,,,457021,1.0046012,0.604,0.617,,317943000,145961,2.85,-7.7000003,,,0.5,0.606,False,,66256000,0.637,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.465,,0.08489,3.568,-0.71409094,,-0.08,,130970000,,,-0.002,,,,1577750400,0.01382,6817000,0.047,,0.2070489,,0.59531,1640908800,1593475200,,,54838319,117690936,,1467331200,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,,,,,
ELE,0250,Basic Materials,2,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1,Grundingen 2,,Other Industrial Metals & Mining,4.785,4.94,4.4971232,,0,,4.94,,139042,,4.785,5.189706,,4.94,,139042,,,,,,3.890824,,,4.595,4,NOK,,143372,,,,87221648,,,742268,559.1131,4.595,4.68,,0,143372,9.5,,,,2,4.615,False,,0,4.94,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELE.OL,finmb_22929109,no_market,,650.346,,0,-34.849,1.2829199,,,,18899600,,,0.229,,,,1577750400,0.00629,-5625000,-0.457,,0.2070489,20.152838,0.28688,1640908800,1585612800,,,11864880,101454000,,1556150400,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,
EMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
