ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
EAM,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1,Dronningen 1,,Utilities—Renewable,12.7,12.8,12.104964,0.00086614175,0,,12.8,,16445,,12.7,12.747143,0.011,12.8,,16445,,,,,1399852800,0.667828,,,12.45,2,NOK,,593,,,,86680456,,,12331,,12.45,12.65,,94600,593,22,,,,6.66,12.4,False,,280300,12.8,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.30978262,,,,6852210,,,2.096,,,,1577750400,0.28467,,-0.152,,0.20323932,6.0353055,0.42780998,1640908800,1593475200,,,3730069,85995232,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,
ELOP-ME,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,47 41 64 13 00,Norway,[],http://www.elop.no,1,Nordvikvegen 50,,Scientific & Technical Instruments,5.39,5.376,5.2940907,,0,,5.376,,73706,,5.39,5.2940907,,5.376,,73706,,,,,,,,,5.34,2,NOK,,6000,,,,375417472,,,277636,,5.34,5.39,,,6000,6.2,,,,4.82,5.35,False,,,5.376,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0,,0.026471138,,,,70302896,,,,,,,,,,,,0.20323932,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,
ELE,0250,Basic Materials,2,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1,Grundingen 2,,Other Industrial Metals & Mining,4.27,4.23,4.4959784,,0,,4.345,,163358,,4.27,5.132571,,4.23,,163358,,,,,,3.424096,,,3.91,4,NOK,,156361,,,,74842416,,,710281,479.75906,3.91,3.91,,0,156361,9.5,,,,2,3.91,False,,0,4.345,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELE.OL,finmb_22929109,no_market,,579.038,,0,-31.028,0.98604643,,,,18899600,,,0.229,,,,1577750400,0.00629,-5625000,-0.457,,0.20323932,17.292576,0.28688,1640908800,1585612800,,,11834424,90330000,,1556150400,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,
EMGS,7041,Energy,131,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1,Stiklestadveien 1,,Oil & Gas Equipment & Services,0.567,0.57,0.78941727,,0,,0.595,,334466,,0.567,0.7103429,,0.57,,334466,,,,,,2.398795,,,0.501,4,NOK,11.170213,202825,,,,68759248,,,468879,0.85619426,0.501,0.526,,317943000,202825,2.85,-6.5625,,,0.5,0.518,False,,66256000,0.595,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.364,,0.08489,3.322,-0.75769234,,-0.08,,130970000,,,-0.002,,,,1577750400,0.01382,6817000,0.047,,0.20323932,,0.59531,1640908800,1593475200,,,54838319,109570816,,1467331200,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,,,,,
EIOF,5443,Energy,514,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1,Vestvikveien 1,,Oil & Gas Equipment & Services,3,3,3.6325898,,0,,3,,12975,,3,3.1737144,,3,,12975,,,,,1400198400,0.707228,,,3,4,NOK,,900,,,,186450000,,,17385,0.3215265,3,3.06,,182600,900,6.12,-0.65502185,,,2.9,2.94,False,,1000000,3,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.518,,-1.17882,15.015,-0.4736842,,-4.58,,62150000,,,10.379,,,,1577750400,0.05849,-683587008,-11.002,,0.20323932,0.28904518,0.7988,1640908800,1593475200,,,11241070,2040241024,,,,,,-0.156,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,
EMAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELK,0277,Basic Materials,6370,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1,Drammensveien 169,47 22 45 01 55,Specialty Chemicals,18.04,18.09,17.682661,0.03325942,0.75949997,,18.23,,473430,,18.04,17.958572,0.6,18.09,,473430,,,,0.6,1589155200,2.220063,,,18,2,NOK,23,251076,,,,10562403328,,,707718,0.4745015,18,18.18,,0,251076,26.4,4.129545,,,10.92,18.12,False,0.0334,0,18.23,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELK.OL,finmb_731504,no_market,,0.858,,0.02066,8.375,-0.2355932,,4.4,,581310016,,,21.744,,,,1577750400,0.29434,460000000,0.79,,0.20323932,0.83563286,0.58916,1640908800,1593475200,,,238610457,19104333824,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,,,,,,
ENTRA,0185,Real Estate,181,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,121,121.2,128.47554,0.039669424,0.3717,,123.1,,313503,,121,125.57429,4.8,121.2,,313503,,,,4.8,1601596800,0.519744,,,121.1,2,NOK,9.6015625,65923,,,,22273042432,,,383942,8.75857,121.1,122.9,,168600,65923,168.6,16.97514,,3.69,96.2,122.7,False,0.0399,193700,123.1,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.476,,0.91663,20.027,-0.13571429,,7.24,,182132000,,,125.59,,,,1577750400,0.5023,2331000064,12.8,,0.20323932,0.97858113,0.22298999,1640908800,1593475200,,,150093205,44440977408,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,,,,,
EXTX-ME,0379,Healthcare,4,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1,Ullernchausseen 64,,Biotechnology,35,37,36.11235,,0,,37,,3572,,35,36.231472,,37,,3572,,,,,,,,,35.7,2,NOK,,7611,,,,1078840832,,,9738,145.24077,35.7,36.995,,,7611,53.592,,,,26,35.205,False,,,37,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,140.561,,-2.01696,-66.521,0.09979892,,,,29967800,,,1.404,,,,1577750400,,-14981884,-0.5,,0.20323932,25.641026,,1640908800,,,,29885039,1044076416,,1595808000,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
ENDUR,5160,Industrials,176,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1,DamsgArdsveien 229,,Conglomerates,1.31,1.31,1.0517913,,0,,1.34,,1985322,,1.31,1.434,,1.31,,1985322,,,,,,,,,1.205,4,NOK,,1548497,,,,346786496,,,3189559,0.69472766,1.205,1.225,,0,1548497,3.2,,,,0.532,1.225,False,,0,1.34,OSL,ENDUR ASA,Endúr ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.93,,-0.041389998,-28.19,0.114893556,,,,283091008,,,0.508,,,,1577750400,0.17669001,-26863000,-0.113,,0.20323932,2.4114172,0.70949996,1640908800,1593475200,,,115181242,463979520,,,,,,,,,,,,,,https://logo.clearbit.com/endur.no,LaksevAg,,,,,
EQNR,4035,Energy,21412,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1,Forusbeen 50,,Oil & Gas Integrated,140.45,140,138.34058,0.00505518,,,140.55,,2457251,,140.45,142.39285,0.71,140,,2457251,,,,6.76,1605139200,0.700602,,,138,2,NOK,,1052883,,,,449810595840,,,3265749,8.611947,138,138.55,,0,1052883,187.2,62.107624,,4.96,95.2,138.35,False,0.0481,0,140.55,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EQNR.OL,finmb_989228,no_market,,9.156,,-0.04413,33.312,-0.15772116,,2.23,,3247729920,,,10.863,,,,1577750400,0.19812,-2304999936,-0.697,,0.20323932,12.749701,0.67271006,1640908800,1593475200,,,1015625520,478228185088,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,,,,,
RISH,5058,Industrials,32,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1,Solheimsgaten 15,,Marine Shipping,5.8,5.5,6.1048923,0.08620689,0,,5.5,,5433,,5.8,6.0742855,0.5,5.5,,5433,,,,,1428624000,0.800602,,,5.35,2,NOK,,2101,,,,460273856,,,5897,2.219214,5.35,5.6,,110000,2101,11.5,,,,4.5,5.35,False,,100000,5.5,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,RISH.OL,finmb_884214,no_market,,7.233,,-1.91897,20.43,-0.3446328,,,,86032496,,,17.506,,,,1577750400,0.01897,-398001984,-4.626,,0.20323932,0.3056095,0.92489,1640908800,1593475200,,,8121469,1500164608,,1176422400,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
FRO,HM 08,Energy,157,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,65.55,66.15,79.06643,0.0259344,0.3623,,66.65,,583813,,65.55,72.461426,1.7,66.15,,583813,,,,17.92,1599696000,0.310402,,,64.95,2,NOK,27.07814,233904,,,,12860610560,,,688372,9.71453,64.95,65.15,,173100,233904,123,151.51163,,,55,65.1,False,0.2734,75700,66.65,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FRO.OL,finmb_144797851,no_market,,11.328,,0.35037997,22.023,-0.11178863,,0.43,,197692000,,,8.425,,,,1577750400,0.29650998,463852000,2.406,,0.20323932,7.732938,0.50473,1640908800,1593475200,,,98284714,14996081664,,1454544000,1:5,,,183.53,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
GENT-ME,1596,Healthcare,46,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1,Bjornasveien 5,,Diagnostics & Research,79.5,80,54.017265,,0,,80,,23318,,79.5,67.3,,80,,23318,,,,,,0.736526,,,79,2,NOK,,1617,,,,1224514688,,,11985,17.438509,79,80,,,1617,89,,,,38,79.5,False,,,80,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,14.863,,-0.27326,-52.12,0.6290984,,,,15402700,,,13.192,,,,1577750400,0.26522,-19188000,-1.248,,0.20323932,6.0263796,0.48766997,1640908800,1593475200,,,6813392,1043648000,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
FLNG,HM08,Energy,8,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,55,52.45,50.01295,0.0036363637,3.7889001,,53.95,,199997,,55,50.452286,0.2,52.45,,199997,,,,1.87,1583798400,0.39547,,,52.45,2,NOK,1050,34798,,,,2897622528,,,120637,19.880363,52.45,53.75,,219600,34798,108.2,382.5,,,38.1,53.65,False,0.0398,100000,53.95,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FLNG.OL,finmb_36151890,no_market,,25.057,,0.01914,34.818,-0.3820225,,0.14,,54110600,,,15.015,,,,1577750400,0.19859,2790000,0.051,,0.20323932,3.5664334,0.4586,1640908800,1593475200,,,28826331,3652110080,,1552262400,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
FKRAFT,5147,Utilities,293,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,100,101,76.62374,0.03,0.71089995,,102.8,,176474,,100,84.622856,3,101,,176474,,,,3,1587600000,0.182557,,,100,2,NOK,24.064423,65682,,,,10625937408,,,184497,2.0714216,100,101.6,,0,65682,102.8,,,,46.1,101.2,False,0.0307,0,102.8,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.891,,0.08692,15.453,1.0855057,,,,104586000,,,9.122,,,,1577750400,0.41085997,445884000,4.222,,0.20323932,11.137909,0.3204,1640908800,1593475200,,,85428113,9701570560,,,,,,0.348,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
GIG,STJ 3148,Consumer Cyclical,487,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1,@GiG Beach,,Gambling,7.57,7.6,5.4542446,,0,,7.6,,164998,,7.57,7.2225714,,7.6,,164998,,,,,,0.837398,,,7.4,2,NOK,,24156,,,,667841536,,,191336,,7.4,7.5,,86600,24156,10.92,74.2,,,2.05,7.42,False,,1568100,7.6,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.080194354,,0.1,,90005600,,,1.355,,,,1577750400,0.13146,,-0.08,,0.20323932,5.4760146,0.53973,1640908800,1593475200,,,31492068,670541888,,1545177600,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,Golden Mile Business Centre Triq Id-Dragunara,,,,,
EPIC-ME,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1,8 Eu Tong Sen Street,,Oil & Gas Midstream,16.2,16.2,14.09928,,0,,16.2,,1,,16.2,15.168571,,16.2,,1,,,,,,0.321138,,,16.2,2,NOK,578.5714,14,,,,1726920064,,,272,9.280813,16.2,16.2,,,14,19,540.00006,,,13.4,16,False,,,16.2,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.693,,0.01594,41.235,-0.0181818,,0.03,,106600000,,,2.764,,,,1577750400,0,2965409,0.028,,0.20323932,5.861071,0.83456004,1640908800,1593475200,,,17242550,1989619968,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,
FJORD,6900,Industrials,1060,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1,Strandavegen 15,,Marine Shipping,43,43.4,42.367626,0.0627907,0,,43.4,,15215,,43,43.785713,2.7,43.4,,15215,,,,,1557878400,0.85,,,43.4,2,NOK,43.750004,9,,,,4336076800,,,19169,1.5143977,43.4,43.2,,0,9,46.9,12.364673,,,31,43,False,,0,43.4,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.595,,0.0346,12.676,0.19113576,,3.51,,99909600,,,22.786,,,,1577750400,0.11310001,99062000,0.992,,0.20323932,1.9046785,0.85439,1640908800,1593475200,,,14465911,10292724736,,,,,,-0.66,,,,,,,,https://logo.clearbit.com/fjord1.no,,,,,,
EPR,1661,Consumer Defensive,1814,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1,Dikeveien 57,,Discount Stores,44.16,44.48,39.098,0.04415761,0.58669996,,45.08,,375170,,44.16,44.501144,1.95,44.48,,375170,,,,1.95,1588204800,0.769277,,,44.26,2,NOK,13.664634,237619,,,,7432007680,,,629860,1.0664685,44.26,44.82,,79600,237619,50.75,17.30502,,,24.18,44.78,False,0.0442,95300,45.08,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EPR.OL,finmb_293420901,no_market,,1.542,,0.078049995,12.065,0.74821854,,2.59,,165819008,,,11.468,,,,1577750400,0.53228,543936000,3.28,,0.20323932,3.9082663,0.03046,1640908800,1593475200,,,159459440,10748646400,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,,,,,
GEOS-ME,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1,St Olavs Plass 1,47 70 10 26 61,Marine Shipping,1.05,1.05,1.4766186,,0,,1.05,,115,,1.05,1.0591428,,1.05,,115,,,,,,0.344751,,,1.05,4,NOK,,0,,,,47957488,,,931,0.43453127,1.05,0,,,0,5.1,,,,1,1.05,False,,,1.05,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.639,,-0.15581,17.117,,,,,45673800,,,8.079,,,,1577750400,0.4456,-17196492,-0.541,,,0.12996657,0,1640908800,1577750400,,,19335649,291253440,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,,,,deed147b-b49c-39d3-9c06-87b3993697ec,
