ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
CRAYON,0484,Technology,1500,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com/nb-NO,1,Sandakerveien 114A,,Information Technology Services,97.6,97.6,61.753956,,0,,99.3,,220153,,97.6,80.43235,,97.6,,220153,,,,,,1.349002,,,96.5,2,NOK,,54348,,,,8011024896,,,221866,0.52764386,96.5,99.1,,0,54348,104.8,92.24298,,,29.8,98.7,False,,0,99.3,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.509,,-0.00343,44.51,2.2214983,,1.07,,81165400,,,8.798,,,,1577750400,0.21603,-52075000,-0.691,,0.19070482,11.218458,0.60696,1640908800,1585612800,,,34221159,7723661824,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,
BWLPG,117438,Industrials,2004,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,65 6705 5588,Singapore,[],http://www.bwlpg.com,1,10 Pasir Panjang Road,65 6570 6056,Marine Shipping,38.38,38.54,36.466114,0.019541427,0.3116,,40.9,,681650,,38.38,36.14,0.75,38.54,,681650,,,,11.51,1598918400,,,,37.6,2,NOK,13.61232,595267,,,,5615023616,,,831553,5.6528983,37.6,40.54,,406100,595267,85,193.61905,,,26,40.5,False,0.2531,63000,40.9,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.348,,0.41653,12.566,-0.10636401,,0.21,,138096992,,,8.63,,,,1577750400,0.31128,413744000,2.987,,0.19070482,4.7114716,0.45400003,1640908800,1593475200,,,70143238,6305464320,,,,,,1.352,,,,,,,,https://logo.clearbit.com/bwlpg.com,"No. 17-02, Mapletree Business City",,,,,
BOUVET,0369,Technology,1594,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,47 23 40 60 00,Norway,[],http://www.bouvet.no,1,SÃ¸rkedalsveien 8,,Information Technology Services,592,598,457.53238,0.013935811,0.4054,,598,,5125,,592,543.17645,8.25,598,,5125,,,,8.25,1590105600,0.741579,,,592,2,NOK,29.277397,3545,,,,6108702208,,,6944,2.671405,592,598,,166400,3545,608,43.063583,,4.1,290,596,False,0.0139,27300,598,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.567,,0.09205,20.147,1.0135593,,13.84,,10249500,,,36.035,,,,1577750400,0.31916,210491008,20.357,,0.19070482,16.539476,0.29916,1640908800,1593475200,,,7590394,5870161408,,,,,,0.412,,,,,,,,https://logo.clearbit.com/bouvet.no,,,,,,
DNB,0191,Financial Services,9020,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1,Dronning Eufemias gate 30,,Banks—Regional,142.25,142.75,132.97957,0.06326889,0,,144.6,,1221515,,142.25,142.73088,9,142.75,,1221515,,,,,1588118400,0.975609,,,141.45,2,NOK,11.403997,623036,,,,222012981248,,,2414258,4.5459065,141.45,143.2,,246400,623036,178.1,9.623655,,,94.26,143.15,False,,327700,144.6,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNB.OL,finmb_9778651,no_market,,19.845,,0.43046,,-0.026208222,,14.88,,1550370048,,,154.097,,,,1577750400,0.37327,19740000256,12.557,,0.19070482,0.92928475,0.42226002,1640908800,1593475200,,,889201447,969201287168,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,BjÃ¸rvika,,,,,
BEWI-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAM,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1,Dronningen 1,,Utilities—Renewable,12.5,12.95,12.158561,0.00088,0,,12.95,,21783,,12.5,12.802941,0.011,12.95,,21783,,,,,1399852800,0.667828,,,12.3,2,NOK,,1645,,,,85652624,,,12371,,12.3,12.45,,94600,1645,22,,,,6.66,12.3,False,,280300,12.95,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.30985916,,,,6852210,,,2.096,,,,1577750400,0.28467,,-0.152,,0.19070482,5.9637403,0.42780998,1640908800,1593475200,,,3730069,85652624,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,
EIOF,5443,Energy,514,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1,Vestvikveien 1,,Oil & Gas Equipment & Services,3.18,3.12,3.7232375,,0,,3.12,,5469,,3.18,3.2035294,,3.12,,5469,,,,,1400198400,0.780487,,,2.9,4,NOK,,12985,,,,180235008,,,17433,0.2937002,2.9,3.14,,182600,12985,6.12,-0.63318783,,,2.9,2.9,False,,1000000,3.12,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.54,,-1.10569,12.981,-0.46478873,,-4.58,,62150000,,,10.307,,,,1577750400,0.05849,-678529984,-10.921,,0.19070482,0.28136218,0.7988,1640908800,1585612800,,,11241070,2172371968,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,
EMGS,7041,Energy,131,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1,Stiklestadveien 1,,Oil & Gas Equipment & Services,0.646,0.663,0.8414604,,0,,0.663,,227832,,0.646,0.72517645,,0.663,,227832,,,,,,2.655632,,,0.616,4,NOK,13.106383,26189,,,,80677520,,,460835,1.0046012,0.616,0.64,,317943000,26189,2.85,-7.7000003,,,0.5,0.63,False,,66256000,0.663,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.493,,0.08489,3.636,-0.7077626,,-0.08,,130970000,,,-0.002,,,,1577750400,0.01382,6817000,0.047,,0.19070482,,0.59531,1640908800,1593475200,,,54838319,119917416,,1467331200,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,,,,,
ELE,0250,Basic Materials,2,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1,Grundingen 2,,Other Industrial Metals & Mining,4.87,4.9,4.496633,,0,,4.9,,147873,,4.87,5.200147,,4.9,,147873,,,,,,3.890824,,,4.65,4,NOK,,111081,,,,91946552,,,823221,589.401,4.65,4.865,,0,111081,9.5,,,,1.841,4.76,False,,0,4.9,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELE.OL,finmb_22929109,no_market,,662.115,,0,-35.48,1.4100001,,,,18899600,,,0.229,,,,1577750400,0.00629,-5625000,-0.457,,0.19070482,21.244541,0.28688,1640908800,1585612800,,,11864880,103290000,,1556150400,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,
ELOP-ME,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,47 41 64 13 00,Norway,[],http://www.elop.no,1,Nordvikvegen 50,,Scientific & Technical Instruments,5.301,5.399,5.287464,,0,,5.499,,178753,,5.301,5.287464,,5.399,,178753,,,,,,,,,5.25,2,NOK,,40225,,,,379284128,,,319515,,5.25,5.38,,,40225,6.2,,,,4.82,5.26,False,,,5.499,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0,,0.047419548,,,,70302896,,,,,,,,,,,,0.19070482,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,
ENDUR,5160,Industrials,249,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1,DamsgArdsveien 229,,Conglomerates,1.42,1.445,1.0408417,,0,,1.46,,1359466,,1.42,1.4560294,,1.445,,1359466,,,,,,,,,1.385,4,NOK,,1234101,,,,406235584,,,3154805,0.7679718,1.385,1.435,,0,1234101,3.2,,,,0.532,1.42,False,,0,1.46,OSL,ENDUR ASA,Endúr ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.738,,-0.01554,-62.221,0.3205129,,,,283091008,,,0.546,,,,1577750400,0.17669001,-15706000,-0.039,,0.19070482,2.628205,0.70949996,1640908800,1585612800,,,86700342,390377632,,,,,,0.402,,,,,,,,https://logo.clearbit.com/endur.no,LaksevAg,,,,,
EXTX-ME,0379,Healthcare,4,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1,Ullernchausseen 64,,Biotechnology,33,33,36.210064,,0,,33,,3158,,33,36.210064,,33,,3158,,,,,,,,,33,2,NOK,,151,,,,988937408,,,10891,133.13736,33,40.995,,,151,53.592,,,,26,34,False,,,33,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,137.172,,-2.01696,-64.917,0.068376064,,,,29967800,,,1.404,,,,1577750400,,-14981884,-0.5,,0.19070482,23.504272,,1640908800,,,,29885039,1018903488,,1595808000,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
ENTRA,0185,Real Estate,181,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,120,119.8,129.86475,0.040000003,0.3717,,121.3,,320245,,120,126.458824,4.8,119.8,,320245,,,,4.8,1601596800,0.519744,,,119.4,2,NOK,9.4765625,103131,,,,22092611584,,,403752,8.687617,119.4,121.3,,168600,103131,168.6,16.754145,,3.68,96.2,121.2,False,0.04,193700,121.3,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.404,,0.91663,19.945,-0.107142866,,7.24,,182132000,,,125.59,,,,1577750400,0.5023,2331000064,12.8,,0.19070482,0.9658413,0.22298999,1640908800,1593475200,,,150093205,44258844672,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,,,,,
EQNR,4035,Energy,21412,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1,Forusbeen 50,,Oil & Gas Integrated,143.9,143.5,138.98122,0.004933982,,,144.05,,2002241,,143.9,142.03676,0.71,143.5,,2002241,,,,6.76,1605139200,0.731707,,,142.25,2,NOK,,1048927,,,,466374033408,,,3426888,8.929066,142.25,143.55,,0,1048927,187.2,64.39462,,4.95,95.2,143.5,False,0.047,0,144.05,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EQNR.OL,finmb_989228,no_market,,9.372,,-0.04413,34.099,-0.06996155,,2.23,,3247729920,,,10.863,,,,1577750400,0.19812,-2304999936,-0.697,,0.19070482,13.219185,0.67271006,1640908800,1593475200,,,1015658280,489530392576,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,,,,,
FLNG,HM08,Energy,8,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,46.7,46.7,50.69453,0.004282655,3.7889001,,47.08,,149792,,46.7,50.372646,0.2,46.7,,149792,,,,1.87,1583798400,0.39547,,,45.12,2,NOK,917.64703,100741,,,,2532376064,,,122016,17.374435,45.12,46.92,,219600,100741,108.2,334.2857,,,38.1,46.76,False,0.0382,100000,47.08,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FLNG.OL,finmb_36151890,no_market,,21.975,,0.01914,30.536,-0.45666665,,0.14,,54110600,,,15.015,,,,1577750400,0.19859,2790000,0.051,,0.19070482,3.116883,0.4586,1640908800,1593475200,,,28832284,3202992384,,1552262400,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
GIG,STJ 3148,Consumer Cyclical,487,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1,@GiG Beach,,Gambling,6.98,6.96,5.4217987,,0,,7,,130368,,6.98,7.005,,6.96,,130368,,,,,,0.837398,,,6.85,2,NOK,,76482,,,,630039168,,,192187,,6.85,7,,86600,76482,10.92,70,,,2.05,6.95,False,,1568100,7,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.14800996,,0.1,,90005600,,,1.355,,,,1577750400,0.13146,,-0.08,,0.19070482,5.1660514,0.53973,1640908800,1593475200,,,35872642,616538560,,1545177600,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,Golden Mile Business Centre Triq Id-Dragunara,,,,,
EPIC-ME,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1,8 Eu Tong Sen Street,,Oil & Gas Midstream,15.7,16.6,14.030215,,0,,16.6,,0,,15.7,14.891176,,16.6,,0,,,,,,0.321138,,,15.7,2,NOK,560.71423,2208,,,,1673619968,,,283,8.994368,15.7,16.2,,,2208,19,523.3333,,,13.4,15.3,False,,,16.6,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.693,,0.01594,41.235,-0.006329119,,0.03,,106600000,,,2.764,,,,1577750400,0,2965409,0.028,,0.19070482,5.680174,0.83456004,1640908800,1593475200,,,17242550,1989619968,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,
FRO,HM 08,Energy,157,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,70.15,71,79.350716,0.017106201,0.3623,,71,,350204,,70.15,72.738235,1.2,71,,350204,,,,27.07,1599696000,0.323462,,,68.7,2,NOK,48.771065,482618,,,,13625255936,,,747696,12.055871,68.7,69.45,,173100,482618,123,161.51161,,,55,69.35,False,0.3859,75700,71,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FRO.OL,finmb_144797851,no_market,,14.064,,0.23472,31.972,-0.05310303,,0.43,,197692000,,,8.114,,,,1577750400,0.29650998,265272000,1.424,,0.19070482,8.559279,0.50473,1640908800,1585612800,,,98284714,15895091200,,1454544000,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
GENT-ME,1596,Healthcare,46,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1,Bjornasveien 5,,Diagnostics & Research,79,81,53.284172,,0,,81,,28034,,79,64.79412,,81,,28034,,,,,,0.736526,,,79,2,NOK,,6190,,,,1224514688,,,10314,17.438509,79,79.5,,,6190,82,,,,38,79,False,,,81,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,15.082,,-0.27326,-52.889,0.6255145,,,,15402700,,,13.192,,,,1577750400,0.26522,-19188000,-1.248,,0.19070482,6.0263796,0.48766997,1640908800,1593475200,,,6773345,1059050752,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
RISH,5058,Industrials,32,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1,Solheimsgaten 15,,Marine Shipping,6.05,6.05,6.243741,0.08264463,0,,6.05,,4515,,6.05,6.141176,0.5,6.05,,4515,,,,,1428624000,0.991289,,,5.75,2,NOK,,5668,,,,520496608,,,5658,2.5095785,5.75,6.05,,110000,5668,11.5,,,,4.5,5.85,False,,100000,6.05,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,RISH.OL,finmb_884214,no_market,,7.337,,-1.91897,20.723,-0.2580645,,,,86032496,,,17.506,,,,1577750400,0.01897,-398001984,-4.626,,0.19070482,0.3455958,0.92489,1640908800,1593475200,,,8121469,1521672704,,1176422400,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
