ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BEWI-ME,7263,Consumer Cyclical,,"BEWi ASA engages in the development and manufacture of packaging solutions in Europe. It offers fish boxes, bicycle helmets, medicine packaging, and highchairs, as well as insulation products for building and infrastructure. BEWi ASA was incorporated in 2020 and is based in Hammarvika, Norway.",Hammarvika,,Norway,[],,1,Hammarvikringen 64,,Packaging & Containers,22.7,22.9,21.77143,,0,,23,,95682,,22.7,21.77143,,22.9,,95682,,,,,,,,,21.4,2,NOK,,9653,,,,3223625984,,,95682,,21.4,22.395,,,9653,23,,,,20,21.5,False,,,23,OSL,BEWI ASA,BEWi ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BEWI-ME.OL,finmb_683162681,no_market,,,,0,,0.112745166,,,,0,,,,,,,,,,,,0.121969104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGBIO,5009,Healthcare,36,"BerGenBio ASA, a clinical-stage biopharmaceutical company, develops medicines to treat immune evasive, drug resistant, and metastatic cancers. Its lead candidate is Bemcentinib, a bioavailable small molecule AXL inhibitor, which is in Phase II clinical development in two major cancer indications. The Phase II clinical trial program focuses on lung cancer, acute myeloid leukaemia, and myelodysplastic syndrome, as well as melanoma and triple negative breast cancer. In addition, it is developing tilvestamab, a function blocking antibody that is in Phase I clinical trial; and BGB601, a Phase I clinical trial antibody drug conjugate against human AXL that is linked to a cytotoxin. BerGenBio ASA has a collaboration agreement with Merck & Co. for clinical trials. The company was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 96 11 59,Norway,[],http://www.bergenbio.com,1,Jonas Lies vei 91,,Biotechnology,34.4,34.45,30.80972,,0,,34.9,,521906,,34.4,33.955555,,34.45,,521906,,,,,,2.009397,,,33.9,2,NOK,,370580,,,,3045374208,,,591490,13969.606,33.9,34.75,,0,370580,54,-9.064936,,,11.4,34.65,False,,0,34.9,OSL,BERGENBIO ASA,BerGenBio ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BGBIO.OL,finmb_107144331,no_market,,10840.017,,0,-10.393,1.349791,,-3.85,,87260000,,,9.085,,,,1577750400,0.18125,-218016992,-3.264,,0.121969104,3.8414972,0.45501998,1640908800,1593475200,,,52011200,2363123712,,,,,,,,,,,,,,https://logo.clearbit.com/bergenbio.com,,,,,,
BOR,3712,Industrials,,"Borgestad ASA develops, manufactures, distributes, and installs refractory products in Norway. The company also develops and manages real estate properties. Its properties include Agora Bytom, a shopping center with a gross area of 52,000 square meters and a rental area of approximately 30,000 square meters, as well as a parking garage with 820 parking spaces in Poland; and Borgestad Business Park, a rented commercial premises used for the storage, production, and offices. Borgestad ASA was founded in 1904 and is headquartered in Skien, Norway.",Skien,47 35 54 24 00,Norway,[],http://borgestad.no,1,Gunnar Knudsensveg 144,,Building Products & Equipment,15,14.6,13.148429,,0,,14.95,,12645,,15,15.434722,,14.6,,12645,,,,,1307664000,1.386144,,,14.6,2,NOK,,5558,,,,190235760,,,21608,0.21901979,14.6,15.05,,75000,5558,32,-3.5342789,,,9.1,14.95,False,,75000,14.95,OSL,BORGESTAD ASA,Borgestad ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOR.OL,finmb_878193,no_market,,1.361,,-0.038429998,32.645,-0.27184469,,-4.23,,12724800,,,39.838,,,,1577750400,0,-33378000,-3.459,,0.121969104,0.37526983,0.88801,1640908800,1593475200,,,3296749,1182517504,,,,,,,,,,,,,,https://logo.clearbit.com/borgestad.no,,,,,,
COV,111 22,Healthcare,47,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1,Klara Norra Kyrkogata 31,,Health Information Services,22.79,22.6,17.44161,,0,,23.88,,207412,,22.79,23.450056,,22.6,,207412,,,,,1212969600,1.16024,,,22.285,2,NOK,,55125,,,,1757789696,,,212160,,22.285,22.52,,140000,55125,30.9,87.38461,,,5.05,22.5,False,,140000,23.88,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10281,,1.4244683,,0.26,,77367504,,,0.808,,,,1577750400,0.08879,,-0.033,,0.121969104,28.11881,0.7414,1640908800,1593475200,,,20426567,1470137216,,1597795200,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,,,,,,
BSP-ME,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.blackseaproperty.no,1,Sagveien 23 A,,Lodging,2.7,2.4,2.922,,0,,2.7,,162,,2.7,2.767778,,2.4,,162,,,,,,-6.272964,,,2.4,4,NOK,,1300,,,,41607752,,,587,,2.4,2.5,,,1300,6.85,,,,1.5,2.18,False,,,2.7,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0,-38.143,-0.52463865,,,,16643100,,,6.561,,,,1577750400,,-6767000,-0.737,,0.121969104,0.38103947,,1640908800,1577750400,,,6894127,137582560,,1564531200,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,
DOF,5392,Energy,3134,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1,Alfabygget,47 56 18 10 06,Oil & Gas Equipment & Services,0.55,0.55,0.68715,,0,,0.55,,374913,,0.55,0.57744443,,0.55,,374913,,,,,1242432000,1.903012,,,0.531,4,NOK,,415672,,,,167730848,,,638444,0.025654765,0.531,0.545,,4700000,415672,2.8,0.64117646,,,0.5,0.54,False,,1357000,0.55,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DOF.OL,finmb_884333,no_market,,2.824,,-1.0703601,9.428,-0.65753424,,0.85,,307763008,,,-2.801,,,,1577750400,0.04079,-6998000128,-22.151,,0.121969104,,0.57965,1640908800,1593475200,,,106021200,18460266496,,1527206400,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,,,,
BMA,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1,Venneslaveien 233,,Building Products & Equipment,106,107,93.48929,0.009433962,0.09689999,,108,,4684,,106,104.94444,1,107,,4684,,,,2,1598832000,0.686144,,,107,2,NOK,10.350164,1080,,,,747066496,,,2200,0.38687342,107,106,,170100,1080,109,,,2.97,66,103,False,0.0189,38900,108,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BMA.OL,finmb_9391774,no_market,,0.479,,0.03736,4.635,0.21142852,,,,6981930,,,130.66,,,,1577750400,0.0602,72149000,10.338,,0.121969104,0.8189193,0.94914,1640908800,1593475200,,,326316,924649024,,,,,,,,,,,,,,https://logo.clearbit.com/byggma.no,Postboks 21,,,,,
BWE,0277,Energy,100,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,47 23 13 00 00,Norway,[],http://www.bwenergy.no,1,Drammensveien 151,47 23 13 00 01,Oil & Gas E&P,19,18.95,15.3752,,0,,19.25,,248912,,19,18.45861,,18.95,,248912,,,,,,,,,18.33,2,NOK,929.5,79335,,,,4355711488,,,233526,22.177757,18.33,18.58,,,79335,25,,,,7.62,18.59,False,,,19.25,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWE.OL,finmb_144579252,no_market,,22.938,,0.02138,48.286,-0.21325052,,,,234304000,,,1.943,,,,1577750400,0.100880004,4200000,0.02,,0.121969104,9.567679,0.7214,1640908800,1593475200,,,65277178,4505090560,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,,,,,,
DNB,0191,Financial Services,9020,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1,Dronning Eufemias gate 30,,Banks—Regional,136.3,136,129.389,0.066030815,0,,136.3,,1313292,,136.3,140.83194,9,136,,1313292,,,,,1588118400,0.926506,,,134,2,NOK,10.719121,2961619,,,,208679813120,,,1813291,4.272898,134,134.45,,246400,2961619,178.1,9.045699,,,94.26,134.4,False,,327700,136.3,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000,EQUITY,DNB.OL,finmb_9778651,no_market,,19.67,,0.43046,,-0.17168033,,14.88,,1550370048,,,154.097,,,,1577750400,0.37327,19740000256,12.557,,0.121969104,0.87347585,0.42226002,1640908800,1593475200,,,889201447,960651132928,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,BjÃ¸rvika,,,,,
CRAYON,0484,Technology,1500,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com/nb-NO,1,Sandakerveien 114A,,Information Technology Services,106.4,106.8,66.016426,,0,,114,,335927,,106.4,92.10833,,106.8,,335927,,,,,,1.519811,,,106.8,2,NOK,,465226,,,,9009359872,,,208763,0.5933989,106.8,110.6,,0,465226,114,103.73831,,,29.8,110.4,False,,0,114,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.489,,-0.00343,42.788,1.8,,1.07,,81165400,,,8.798,,,,1577750400,0.21603,-52075000,-0.691,,0.121969104,12.616504,0.60696,1640908800,1585612800,,,34221159,7424867328,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,
BWLPG,117438,Industrials,2004,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,65 6705 5588,Singapore,[],http://www.bwlpg.com,1,10 Pasir Panjang Road,65 6570 6056,Marine Shipping,39.08,39.2,34.071857,0.02814739,0.3516,,39.94,,589728,,39.08,37.714443,1.1,39.2,,589728,,,,11.52,1598918400,1.525903,,,38.2,2,NOK,13.027154,431289,,,,5366449152,,,725682,5.402647,38.2,38.9,,406100,431289,85,185.04762,,,26,38.8,False,0.30290002,63000,39.94,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.476,,0.41653,13.034,-0.21996003,,0.21,,138096992,,,8.564,,,,1577750400,0.31128,413743008,2.983,,0.121969104,4.537599,0.45400003,1640908800,1593475200,,,70685670,6432583168,,,,,,1.352,,,,,,,,https://logo.clearbit.com/bwlpg.com,"No. 17-02, Mapletree Business City",,,,,
CLOUD-ME,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1,FrOeyas Gate 15,,Utilities—Renewable,13.752,14.39,12.758342,,0,,14.39,,224565,,13.752,12.288834,,14.39,,224565,,,,,,,,,14,2,NOK,,92007,,,,770671104,,,125371,2758.1199,14,13.998,,,92007,19,,,,10.54,13.9,False,,,14.39,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1900.482,,0,-203.746,-0.08307779,,,,55147200,,,1.271,,,,1577750400,,-2609160,-0.687,,0.121969104,11.013375,,1640908800,,,,14542165,531030880,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,
BOUVET,0369,Technology,1594,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,47 23 40 60 00,Norway,[],http://www.bouvet.no,1,SÃ¸rkedalsveien 8,,Information Technology Services,584,588,477.32858,0.014126712,0.4054,,594,,4298,,584,567.2778,8.25,588,,4298,,,,8.25,1590105600,0.8,,,588,2,NOK,28.982658,2119,,,,6047204864,,,4042,2.6445117,588,594,,166400,2119,618,42.63006,,4.03,291,590,False,0.014099999,27300,594,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.558,,0.09205,20.077,0.9337748,,13.84,,10249500,,,36.035,,,,1577750400,0.31916,210491008,20.357,,0.121969104,16.37297,0.29916,1640908800,1593475200,,,7619195,5849662464,,,,,,0.412,,,,,,,,https://logo.clearbit.com/bouvet.no,,,,,,
ELOP-ME,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,47 41 64 13 00,Norway,[],http://www.elop.no,1,Nordvikvegen 50,,Scientific & Technical Instruments,6.25,6.25,5.417909,,0,,7.1,,1073528,,6.25,5.4658613,,6.25,,1073528,,,,,,,,,6.25,2,NOK,,1243972,,,,488605120,,,406915,,6.25,6.897,,,1243972,7.1,,,,4.82,6.85,False,,,7.1,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0,,0.19024944,,,,70302896,,,,,,,,,,,,0.121969104,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,
EAM,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1,Dronningen 1,,Utilities—Renewable,12,12,12.016357,0.00091666664,0,,12.25,,3840,,12,12.527778,0.011,12,,3840,,,,,1399852800,0.693373,,,11.95,2,NOK,,5148,,,,83939576,,,9950,,11.95,12.25,,94600,5148,22,,,,6.66,12,False,,280300,12.25,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.27710843,,,,6852210,,,2.096,,,,1577750400,0.28467,,-0.152,,0.121969104,5.8444657,0.42780998,1640908800,1593475200,,,3730069,84624792,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,
ELE,0250,Basic Materials,2,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1,Grundingen 2,,Other Industrial Metals & Mining,4.84,5,4.501143,,0,,5.17,,128990,,4.84,4.924722,,5,,128990,,,,,,3.424096,,,4.705,4,NOK,,109320,,,,92041048,,,443901,590.0067,4.705,4.865,,0,109320,9.5,,,,2.4,4.83,False,,0,5.17,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ELE.OL,finmb_22929109,no_market,,562.994,,0,-34.866,0.86297154,,,,18899600,,,0.304,,,,1577750400,0.00629,-5436000,-0.444,,0.121969104,16.019737,0.28688,1640908800,1593475200,,,11370510,87827000,,1556150400,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,
EXTX-ME,0379,Healthcare,4,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1,Ullernchausseen 64,,Biotechnology,34.995,35,35.648895,,0,,35,,3657,,34.995,35.5125,,35,,3657,,,,,,,,,32.5,2,NOK,,6151,,,,988937408,,,8286,133.13736,32.5,33,,,6151,53.592,,,,26,32.5,False,,,35,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,131.12,,-2.01696,-62.053,0.0996418,,,,29967800,,,1.404,,,,1577750400,,-14981884,-0.5,,0.121969104,23.504272,,1640908800,,,,29885039,973951872,,1595808000,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
FLNG,HM08,Energy,8,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,51.45,51.2,49.013214,0.0038872692,3.7889001,,51.85,,91497,,51.45,50.75,0.2,51.2,,91497,,,,1.87,1583798400,0.38253,,,50.6,2,NOK,1016.6666,84124,,,,2914255104,,,103205,19.994478,50.6,51.7,,219600,84124,108.2,370.35712,,,38.1,51.6,False,0.036199998,100000,51.85,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FLNG.OL,finmb_36151890,no_market,,24.76,,0.01914,34.405,-0.39964992,,0.14,,54110600,,,15.015,,,,1577750400,0.19859,2790000,0.051,,0.121969104,3.4532132,0.4586,1640908800,1593475200,,,28832284,3608821760,,1552262400,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
GENT-ME,1596,Healthcare,46,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1,Bjornasveien 5,,Diagnostics & Research,71,73.5,55.260715,,0,,73.5,,14106,,71,70.708336,,73.5,,14106,,,,,,0.890476,,,68,2,NOK,,6049,,,,1055084928,,,12505,15.025633,68,71,,,6049,89,,,,38,68,False,,,73.5,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,13.218,,-0.27326,-46.351,0.45790553,,,,15402700,,,13.192,,,,1577750400,0.26522,-19188000,-1.248,,0.121969104,5.1925406,0.48766997,1640908800,1593475200,,,6813392,928127616,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
EPIC-ME,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1,8 Eu Tong Sen Street,,Oil & Gas Midstream,15,15,14.172143,,0,,15,,67,,15,15.563889,,15,,67,,,,,,0.286144,,,15,2,NOK,546.4286,0,,,,1630979968,,,271,8.765212,15,15.4,,,0,19,510.00003,,,13.4,14.6,False,,,15,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.292,,0.01594,39.689,-0.068323016,,0.03,,106600000,,,2.764,,,,1577750400,0,2965409,0.028,,0.121969104,5.535456,0.83456004,1640908800,1593475200,,,17242550,1915000064,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,
