ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
HBC,2.1200001,0.23080206,,,0.736408,,0.39,,,,-58.71,38.05,2578976000,,170843985,,,,-,,,,,1577750400,-,,,1,,,1577750400,-81372000,1640908800,,2,20.615385,,-1.20057,,325815008,,,-,,,,,,-0.27,,
JAEREN,0.107142806,0.23080206,,,0.257825,,360.011,,,0.341,,10.623,3579888384,,1005685,14.04,,,-,,,,,1546214400,-,,,1,,,1569801600,74823000,1609372800,,2,0.4416532,,0.41518003,,4932430,,,-,,,,,,14.922,,
ODL,0.03035009,0.23080206,,,1.322075,,4.391,,,1.446,25.527,9.856,7590360064,,92641428,0.14,,,-,,,,,1546214400,-,,,1,,,1569801600,41315000,1609372800,,2,6.1033936,,0.06365,,236783008,,,-,,,,,,0.166,,
SAGA,0.03960395,0.23080206,,,0.351729,,1.162,,,,23.925,7.239,230850320,,27306973,,,,-,,,,,1546214400,-,,,1,,,1569801600,-74573000,1609372800,,4,0.8519794,,-2.33837,,266150000,,,-,,,,,,-0.283,,
MOWI,0.12496817,0.23080206,,,-0.102141,,5.576,,,,,,114281553920,,439466861,15.74,,,-,,,,,1546214400,2014-01-21,1:10,,1,,,1569801600,,1609372800,,2,39.311333,,0.10637999,,517007008,,,-,,,,,,0.932,,
SSC,0.79617846,0.23080206,,,0.385502,,0.941,,,-0.655,,,5470799872,,30287280,10.13,,,-,,,,,1546214400,-,,,1,,,1561852800,,1609372800,,2,30.021254,,0.15428,,194028000,,,-,,,,,,0.183,,
KOG,0.3381642,0.23080206,,,,,70.768,,,0.018,16.059,1.272,30640625664,,79486292,7.02,,,-,,,,,1577750400,2009-05-08,4:1,,1,,,1577750400,700000000,1640908800,,2,2.340041,,0.029070001,,179972992,,,-,,,,,,3.89,,
AQUA,-0.029953957,0.23080206,,,0.771004,,0.604,,,,302.685,3.652,167384544,,12853761,0.14,,,-,,,,,1546214400,-,,,1,,,1569801600,11301000,1609372800,,4,7.119206,,0.24655001,,70316400,,,-,,,,,,0.057,,
GRONG-ME,0.0373832,0.23080206,,,-0.098821,,234.875,,,0.027,,8.21,1416681728,,1992599,,,,-,,,,,1546214400,-,,,1,,,1569801600,53603000,1609372800,,2,0.47259182,,0.30363,,2972480,,,-,,,,,,18.033,,
OCY,-0.26782882,0.23080206,,,0.654859,,5.05,,,,45.551,35.903,9169515520,,67118814,0.67,,,-,,,,,1546214400,-,,,1,,,1569801600,-100200000,1609372800,,2,9.138614,,-0.39233002,,175084992,,,-,,,,,,-0.631,,
XXL,-0.60369694,0.23080206,,,1.331136,,24.971,,,,15.595,0.662,5957102592,,82262997,3.04,,,-,,,,,1577750400,2014-09-30,1:4,,1,,,1577750400,-297000000,1640908800,,2,0.4865644,,-0.03303,,165763008,,,-,,,,,,-2.101,,
NHY,-0.12126535,0.23080206,,,,,39.029,,,,2.615,0.512,77348003840,,1338163200,3.72,,,-,,,,,1577750400,2006-05-10,5:1,,1,,,1577750400,-1811000064,1640908800,,2,0.76148504,,-0.01199,,2048000000,,,-,,,,,,-0.885,,
SALMON,-0.20459771,0.23080206,,,0.234864,,3.142,,,0.486,-723.151,15.416,4528369152,,19800000,,,,-,,,,,1546214400,-,,,1,,,1569801600,43555000,1609372800,,2,21.38765,,0.14827,,66000000,,,-,,,,,,0.66,,
HEX,0.10470414,0.23080206,,,0.384678,,11.922,,,0.704,35.177,2.773,8044273664,,91248972,0.88,,,-,,,,,1546214400,-,,,1,,,1569801600,119872000,1609372800,,2,3.0028517,,0.04132,,181316000,,,-,,,,,,0.7,,
FIVEPG,-0.6984849,0.23080206,,,1.2136,,0.174,,,,,,19748904,,28674023,,,,-,,,,,1546214400,2017-11-29,1:5,,1,,,1561852800,,1609372800,,4,2.2931035,,0,,53736000,,,-,,,,,,-0.118,,
AKA,-0.3415178,0.23080206,,,0.565897,,15.938,,,,12.74,0.984,4815746560,,136630586,0.4,,,-,,,,,1546214400,2007-03-30,5:1,,1,,,1569801600,-278000000,1609372800,,2,0.5646882,,-0.10441,,271609984,,,-,,,,,,-1.881,,
BRG,0.23515153,0.23080206,,,-0.065074,,33.182,,,-0.525,12.9,2.408,12190625792,,91166394,5.35,,,-,,,,,1577750400,-,,,1,,,1577750400,417000000,1640908800,,2,3.0890243,,0.08236,,99633200,,,-,,,,,,4.17,,
GSF,0.15451396,0.23080206,,,-0.065074,,34.489,,,,17.35,2.096,16866161664,,45033708,10.91,,,-,,,,,1546214400,-,,,1,,,1569801600,492520000,1609372800,,2,3.957784,,0.06122,,110434000,,,-,,,,,,4.453,,
ODFB,-0.029197037,0.23080206,,,0.011532,,7.004,,,,25.063,3.827,3338419968,,22989844,,,,-,,,,,1577750400,2005-05-06,2:1,,1,,,1577750400,-36600000,1640908800,,2,3.9406054,,-0.04196,,18756200,,,-,,,,,,-0.465,,
ADE,Infinity,0.23080206,,,,,,,,,,,93717094400,,273806096,,,,-,,,,,1577750400,-,,,1,,,1577750400,,1640908800,,2,,,0.09408,,684947968,,,-,,,,,,,,
PSE,-0.09375,0.23080206,,,-0.016474,,0.714,,,,12.687,3.033,179043984,,283251,,,,-,,,,,1546214400,2012-10-24,1:11,,1,,,1561852800,5349000,1609372800,,4,4.061625,,0.09061,,59133800,,,-,,,,,,0.09,,
SCHA,0.20255542,0.23080206,,,0.492586,,45.281,,,-0.288,24.538,4.163,77907034112,,167957918,8.56,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,6.181401,,0.03457,,104790000,,,-,,,,,,2.718,,
NONG,0.18898821,0.23080206,,,0.265238,,139.183,,,-0.023,,8.12,33560961024,,95234420,6.86,,,-,,,,,1546214400,2011-03-31,4:3,,1,,,1569801600,1008000000,1609372800,,2,0.5604133,,0.52843,,100398000,,,-,,,,,,9.985,,
ITE,0.5,0.23080206,,,0.401153,,0.693,,,0.593,14.424,1.757,976294272,,27603529,0.5,,,-,,,,,1546214400,2000-03-17,7:1,,1,,,1569801600,40801000,1609372800,,2,16.666666,,0.07343,,81416704,,,-,,,,,,0.5,,
MELG,0.10317457,0.23080206,,,0.053542,,383.594,,,0.051,,9.087,1916315264,,1667734,11.7,,,-,,,,,1546214400,-,,,1,,,1569801600,36858000,1609372800,,2,0.36496922,,0.42343,,2776220,,,-,,,,,,12.639,,
GENT-ME,Infinity,0.23080206,,,-0.13123,,13.926,,,,-24.13,17.007,749511680,,5851528,,,,-,,,,,1546214400,-,,,1,,,1569801600,-45828352,1609372800,,2,4.2654033,,-1.03986,,15402700,,,-,,,,,,-2.977,,
TRE,0.02611947,0.23080206,,,0.808668,,2.592,,,,,215.994,2952208896,,55542133,,,,-,,,,,1577750400,-,,,1,,,1577750400,47823000,1640908800,,2,5.246914,,3.4989002,,217335008,,,-,,,,,,0.22,,
NSKOG,Infinity,0.23080206,,,,,66.582,,,,2.325,0.362,4416999936,,30338550,,,,-,,,,,1577750400,-,,,1,,,1577750400,2044000000,1640908800,,2,0.6338049,,0.16754,,82500000,,,-,,,,,,24.77,,
SBVG,0.114058375,0.23080206,,,0.327841,,82.28,,,0.122,,7.102,8899334144,,56964746,4.12,,,-,,,,,1577750400,2011-11-07,6:5,,1,,,1577750400,304764000,1640908800,,2,0.5140982,,0.43312,,63101400,,,-,,,,,,4.83,,
ICE,Infinity,0.23080206,,,-0.195918,,-3.15,,,,-18.945,4.434,7751389696,,93961258,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1202930048,1609372800,,2,,,-0.68838,,201488992,,,-,,,,,,-6.556,,
SUBC,0.012119412,0.23080206,,,1.299011,,18.156,,,-0.429,56.369,8.02,30399825920,,214111963,0.25,,,-,,,,,1546214400,-,,,1,,,1569801600,90100000,1609372800,,2,5.5491295,,0.02377,,298835008,,,-,,,,,,0.29,,
SUSB-ME,-0.020416558,0.23080206,,,,,500.126,,,0.312,,11.603,1729229312,,1199147,,,,-,,,,,1546214400,-,,,1,,,1569801600,62777000,1609372800,,2,0.22794256,,0.42123002,,2015340,,,-,,,,,,47.727,,
NRS,0.222898,0.23080206,,,-0.193574,,76.237,,,11.363,15.905,1.792,10013814784,,12804439,18.5,,,-,,,,,1577750400,2019-06-07,1:1,,1,,,1577750400,384121984,1640908800,,2,2.9434526,,0.2339,,43431400,,,-,,,,,,30.14,,
NODL,-0.7332156,0.23080206,,,1.132437,,6.612,,,,,,1829336960,,65895249,-0.27,,,-,,,,,1546214400,-,,,1,,,1569801600,-2903000,1609372800,,2,2.2202058,,0,,107556000,,,-,,,,,,-0.027,,
AFG,0.25435543,0.23080206,,,0.196046,,18.257,,,0.059,15.404,0.897,19517261824,,38341999,8.39,,,-,,,,,1546214400,2010-01-18,5:1,,1,,,1569801600,899000000,1609372800,,2,9.996166,,0.04131,,103042000,,,-,,,,,,8.995,,
PRS,-0.8699871,0.23080206,,,0.369851,,0.027,,,,14.4,6.203,1398236032,,85734459,-0.95,,,-,,,,,1577750400,2016-12-06,1:100,,1,,,1577750400,-399900000,1640908800,,4,82.888885,,-1.7741799,,81864200,,,-,,,,,,-4.54,,
DAT,0.8912977,0.23080206,,,0.704283,,13.605,,,,16.595,1.975,3685702400,,61726032,1.85,,,-,,,,,1577750400,-,,,1,,,1577750400,136800000,1640908800,,2,3.5281148,,0.07329,,75510496,,,-,,,,,,1.95,,
TYSB-ME,-0.01966536,0.23080206,,,0.151305,,237.484,,,0.378,,9.096,648902016,,271163,,,,-,,,,,1546214400,-,,,1,,,1569801600,28171000,1609372800,,2,0.509508,,0.39490002,,1514180,,,-,,,,,,22.076,,
AGS,-0.9297185,0.23080206,,,,,7.83,,,,0.543,0.066,40179224,,12298604,,,,-,,,,,1546214400,2019-07-03,1:50,,1,,,1569801600,-21327000,1609372800,,4,0.10293742,,-0.03484,,58821000,,,-,,,,,,-1.135,,
AASB-ME,0.26086962,0.23080206,,,0.215163,,,,,0.063,,,,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,41275000,1609372800,,2,,,0.40016997,,1013910,,,-,,,,,,,,
INDUCT-ME,-0.23334855,0.23080206,,,2.81045,,0.257,,,,-11.502,3.211,46321112,,4394233,,,,-,,,,,1577750400,-,,,1,,,1577750400,-5031000,1640908800,,4,14.785992,,-0.34877,,10910000,,,-,,,,,,-0.461,,
BWLPG,1.1776886,0.23080206,,,0.995881,,7.526,,,,43.509,14.732,10469164032,,75043507,0.21,,,-,,,,,1546214400,-,,,1,,,1569801600,86150000,1609372800,,2,8.490566,,0.12123,,138618000,,,-,,,,,,0.606,,
JPK-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSD,-0.065217316,0.23080206,,,0.51565,,0.207,,,,,53.567,598291968,,318680624,0.02,,,-,,,,,1546214400,2017-05-05,1:3,,1,,,1569801600,9672000,1609372800,,4,5.241546,,0.86597,,576025984,,,-,,,,,,0.017,,
HSPG,0.3551402,0.23080206,,,0.089785,,957.44,,,0.35,,3.003,429344512,,446385,11.8,,,-,,,,,1577750400,-,,,1,,,1577750400,52024000,1640908800,,2,0.16606785,,0.39203998,,687900,,,-,,,,,,75.627,,
SSG,0.68539333,0.23080206,,,1,,11.874,,,0.03,24.441,12.797,3267224064,,20505819,0.88,,,-,,,,,1546214400,-,,,1,,,1569801600,81585000,1609372800,,2,2.5433722,,0.31954,,82617200,,,-,,,,,,1.165,,
EPR,0.2292856,0.23080206,,,0.716,,11.927,,,-0.053,14.018,1.478,9213811712,,164198646,2.59,,,-,,,,,1577750400,-,,,1,,,1577750400,375342016,1640908800,,2,2.8288758,,0.06021,,165819008,,,-,,,,,,2.264,,
BAKKA,0.48866844,0.23080206,,,-0.270181,,13.119,,,-0.492,,,33147305984,,41435858,31.33,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,51.261528,,0.15745,,59141500,,,-,,,,,,3.037,,
IDEX,-0.70239997,0.23080206,,,1.914332,,0.25,,,,-2.31,167.984,577528448,,297678791,-0.27,,,-,,,,,1546214400,2010-03-10,1:3,,1,,,1569801600,-262911008,1609372800,,4,4.6,,0,,717988992,,,-,,,,,,-0.46,,
POL,0.42222226,0.23080206,,,0.216639,,47.868,,,8.854,29.039,1.094,2205988608,,10751434,,,,-,,,,,1546214400,-,,,1,,,1569801600,173060992,1609372800,,2,0.8063842,,0.0858,,48763400,,,-,,,,,,3.359,,
