ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
NAVA,Navamedic,Health care,18.9,17.5,18.9,61,,229.50,0.032799999999999996,0.032799999999999996,-0.0479,0.0216,0.8309000000000001
NKR,Nekkar,Industrials,2.22,2.19,2.21,29,,234.46,0.0278,0.0326,0.12119999999999999,0.08289999999999999,-0.1812
NEL,NEL,Industrials,9.8,9.79,9.8,4315,,12848.76,0.0348,-0.0111,0.1487,0.1341,0.8083
NEXT,NEXT Biometrics Group,Information technology,4.01,4.01,4.1,61,,171.94,0.0139,-0.0255,0.0088,0.1125,-0.7683
NISB-ME,Nidaros Sparebank,Equity certificates,128.0,123.0,130.0,0,LP,143.24,,,,0.1429,
NORBIT,NORBIT,Information technology,20.0,19.87,19.9,33,LP,1135.74,0.0152,0.0025,0.0385,0.0,
NOM,Nordic Mining,Materials,3.4,3.4,3.44,198,,573.89,0.0149,0.1724,0.6114,0.5888,0.4882
NANO,Nordic Nanovector,Health care,26.54,26.28,26.68,462,,1755.44,0.0068000000000000005,-0.0199,-0.1804,-0.1638,-0.473
NOD,Nordic Semiconductor,Information technology,61.0,60.95,61.0,1325,,10715.36,0.0383,0.10210000000000001,0.1051,0.09519999999999999,1.0926
NHY,Norsk Hydro,Materials,30.46,30.45,30.46,3844,,62371.38,-0.0046,-0.0463,-0.0688,-0.0668,-0.1956
NSKOG,Norske Skog,Materials,42.0,41.63,42.0,240,,3465.00,0.024300000000000002,0.0067,-0.0233,-0.038900000000000004,
NORTH,North Energy,Energy,1.42,1.42,1.42,29,,166.50,-0.006999999999999999,0.0558,0.0519,-0.0779,-0.0345
NODL,Northern Drilling,Energy,17.66,17.66,17.9,223,,1899.44,-0.04019999999999999,-0.099,-0.1427,-0.1448,-0.6846
NRS,Norway Royal Salmon,Consumer staples,235.6,235.4,235.6,985,,10232.43,0.0086,-0.0584,-0.0192,-0.0151,0.21359999999999998
NAS,Norwegian Air Shuttle,Industrials,38.2,38.2,38.23,3436,,6247.88,-0.0073,-0.0956,0.0269,0.011899999999999999,-0.625
NOR,Norwegian Energy Company,Energy,234.0,231.5,233.5,71,LP,5674.29,0.0174,0.0241,0.0218,0.0377,0.0174
NOFI,Norwegian Finans Holding,Financials,94.95,94.95,95.2,930,,17726.67,0.0042,-0.013999999999999999,0.0037,-0.0037,0.35840000000000005
NPRO,Norwegian Property,Real estate,13.75,13.75,14.35,71,,6787.35,-0.0451,-0.051699999999999996,-0.0179,-0.0108,0.2809
NRC,NRC Group,Industrials,52.9,52.8,52.9,265,,2857.82,0.0173,0.0173,-0.0382,-0.0736,-0.1734
NTS,NTS,Industrials,67.5,65.5,67.5,15,,4911.02,0.0,0.04650000000000001,0.0547,0.125,0.14429999999999998
OBSERV,Observe Medical,Health care,10.62,10.7,10.79,19,,162.94,-0.0518,0.062,-0.0518,-0.1076,
OCY,Ocean Yield,Energy,48.35,48.35,48.5,323,,8465.35,0.0021,-0.0183,0.0,0.0073,-0.09910000000000001
OTS,Oceanteam,Energy,4.89,4.89,5.1,7,,167.29,0.0040999999999999995,0.014499999999999999,-0.0774,-0.002,-0.4127
ODL,Odfjell Drilling,Energy,25.04,25.02,25.18,652,,5929.05,0.0024,-0.076,-0.2444,-0.2347,0.0241
ODF,Odfjell ser. A,Industrials,29.7,29.5,29.9,12,LP,1782.60,0.056900000000000006,0.0277,0.1336,0.1208,0.0206
ODFB,Odfjell ser. B,Industrials,29.0,28.2,29.0,3,LP,543.93,0.0069,0.0,0.11539999999999999,0.1069,0.035699999999999996
OKEA,OKEA,Energy,18.28,17.9,18.34,37,,1865.73,-0.0087,0.009899999999999999,0.1079,0.0446,
OET,Okeanis Eco Tankers,Energy,101.0,101.0,102.0,241,,3306.72,-0.0194,-0.0818,-0.0098,-0.056100000000000004,0.5538000000000001
OLT,Olav Thon Eiendomsselskap,Real estate,172.6,170.4,172.8,116,,17885.36,0.015300000000000001,0.0274,0.0461,0.0286,0.25920000000000004
ORK,Orkla,Consumer staples,88.74,88.72,88.74,2680,,88767.14,0.0116,0.0137,-0.0166,-0.0025,0.3066
OTELLO,Otello Corporation,Communication services,16.92,16.9,16.92,71,,2333.82,0.0132,0.0406,0.0393,0.0575,0.2627
PEN,Panoro Energy,Energy,19.48,19.14,19.48,302,,1336.98,0.0253,-0.0191,-0.1166,-0.1493,0.2447
PARB,Pareto Bank,Financials,46.6,46.5,46.8,478,,3255.09,0.0379,0.0591,0.2394,0.2073,0.2779
PCIB,PCI Biotech Holding,Health care,66.4,66.2,66.4,284,,2474.46,0.0091,-0.006,-0.08410000000000001,-0.1343,1.4546999999999999
PSE,Petrolia,Energy,2.86,2.68,2.86,4,,169.12,,0.021400000000000002,0.0672,-0.0467,-0.12269999999999999
PNOR,PetroNor E&P Limited,Energy,1.01,0.99,1.01,60,,981.19,0.02,0.0024,0.0507,-0.01,-0.0337
PGS,PGS,Energy,20.13,20.1,20.13,1237,,6815.58,0.006500000000000001,0.1552,0.2503,0.1704,0.1389
PHLY,Philly Shipyard,Industrials,44.4,42.5,44.5,3,,537.59,0.011399999999999999,-0.0045000000000000005,0.08289999999999999,0.0398,0.47509999999999997
PHO,Photocure,Health care,83.5,83.0,83.5,543,LP,1818.61,0.036000000000000004,0.0944,-0.0722,-0.067,0.9064
PPG PREF,Pioneer Property Group,Real estate,100.0,100.0,101.0,6,,486.86,0.0,-0.009899999999999999,-0.0014000000000000002,-0.009899999999999999,0.0451
PLCS,Polarcus,Energy,1.2,1.2,1.22,38,,618.60,0.0033,-0.0195,-0.08929999999999999,-0.0947,0.1128
POL,Polaris Media,Communication services,37.2,37.4,39.0,8,,1814.00,-0.031200000000000002,-0.051,-0.0558,0.056799999999999996,0.5078
PLT,poLight,Information technology,79.5,79.5,80.0,1533,LP,645.27,0.06709999999999999,0.6028,1.1961,1.0281,1.65
PRS,Prosafe,Energy,3.1,3.1,3.12,1660,,253.78,0.1654,-0.1275,0.5578,0.46880000000000005,-0.8283
PROTCT,Protector Forsikring,Financials,43.0,42.76,43.0,241,,3515.76,-0.0223,-0.2238,-0.1675,-0.1802,-0.1042
QFR,Q-Free,Information technology,6.7,6.5,6.7,8,,597.80,-0.0147,0.0,0.055099999999999996,-0.0147,-0.08470000000000001
QEC,Questerre Energy Corporation,Energy,1.53,1.53,1.54,250,,652.56,0.0,0.16949999999999998,0.1466,0.009899999999999999,-0.2255
RAKP,RAK Petroleum,Energy,11.4,11.0,11.4,17,,2216.71,0.0857,0.045899999999999996,0.0179,-0.0215,-0.1739
REACH,Reach Subsea,Energy,1.44,1.4,1.44,3,,205.99,0.025,-0.0559,-0.0369,-0.0946,-0.3156
REC,REC Silicon,Information technology,4.2,4.2,4.21,3547,,1176.36,0.2701,-0.0599,0.5287,0.5698,-0.25920000000000004
RIVER-ME,River iGaming,Consumer discretionary,16.4,14.0,15.5,0,,311.87,,,0.0446,0.025,-0.344
ROM,RomReal,Real estate,2.12,2.12,2.28,13,,87.60,0.06,-0.1382,-0.0862,-0.0783,0.0392
SDSD,S.D. Standard Drilling,Energy,1.27,1.27,1.27,106,,731.55,0.0079,-0.052199999999999996,-0.0558,-0.0593,0.1024
SAGA,Saga Tankers,Financials,1.12,1.09,1.12,5,,298.09,0.009000000000000001,-0.026099999999999998,-0.0345,-0.0508,0.1429
SALM,SalMar,Consumer staples,473.0,472.6,473.2,2296,,53412.51,0.024700000000000003,0.0305,0.038900000000000004,0.0527,0.13849999999999998
SALMON,Salmones Camanchaca,Consumer staples,75.0,74.6,75.0,9,,4950.00,0.013500000000000002,0.0274,0.0901,0.1128,-0.1294
SADG,Sandnes Sparebank,Equity certificates,68.0,67.5,68.0,9,,1563.75,0.0,0.0074,0.0149,0.0149,0.2375
SAS NOK,SAS AB,Industrials,13.78,13.7,13.8,86,,5271.99,-0.0051,-0.0626,-0.0464,-0.0444,-0.3924
SATS,SATS,Consumer discretionary,24.2,24.2,24.25,289,,4114.00,-0.008199999999999999,-0.0301,0.1,0.0673,
SBANK,Sbanken,Financials,73.0,73.0,73.3,324,,7801.46,0.0139,-0.013500000000000002,-0.0040999999999999995,-0.021400000000000002,-0.0325
SSO,Scatec Solar,Utilities,140.0,139.5,140.0,5500,,17518.01,0.045599999999999995,0.0802,0.16670000000000001,0.1281,0.8419
SCHA,Schibsted ser. A,Communication services,287.0,286.9,287.0,1827,,30074.83,0.0239,0.0305,0.0785,0.0818,0.27390000000000003
SCHB,Schibsted ser. B,Communication services,269.8,269.0,269.8,355,,34907.32,0.0282,0.025099999999999997,0.0732,0.07150000000000001,0.3166
SBX,SeaBird Exploration,Energy,0.58,0.56,0.58,170,LP,310.42,0.054900000000000004,-0.0495,0.053,0.0195,-0.617
SDRL,Seadrill,Energy,12.86,12.78,12.86,858,,1285.80,0.0102,-0.1963,-0.3037,-0.37270000000000003,-0.8264
SSG,Self Storage Group,Industrials,27.1,27.0,27.1,102,,2238.93,0.0304,0.011200000000000002,0.0037,-0.0424,0.5486
SBO,Selvaag Bolig,Real estate,55.0,54.8,55.4,1033,,5138.17,0.011000000000000001,0.0596,0.0803,0.0438,0.9714
SHLF,Shelf Drilling,Energy,21.7,21.6,21.8,40,,2958.94,-0.0091,-0.0482,0.27649999999999997,0.2191,-0.4792
SIOFF,Siem Offshore,Energy,1.23,1.23,1.35,2,,1149.73,,,-0.0611,-0.023799999999999998,-0.2722
SKUE,Skue Sparebank,Equity certificates,180.0,178.0,180.0,1,LP,338.58,0.0,0.0588,0.07139999999999999,0.0588,0.5053
SOFTOX-ME,SoftOx Solutions,Health care,27.0,27.0,28.0,6,,209.28,-0.0146,-0.0074,-0.2286,-0.1176,
SOGN,Sogn Sparebank,Equity certificates,105.0,103.0,107.0,1,LP,66.41,0.0,0.0,-0.009399999999999999,-0.0187,0.03
SOLON,Solon Eiendom,Real estate,38.2,38.2,38.5,52,,2669.29,-0.0078000000000000005,-0.0305,-0.0129,-0.0591,0.10769999999999999
SOFF,Solstad Offshore,Energy,0.97,0.95,0.97,120,,282.67,-0.0152,-0.0762,-0.0762,-0.001,-0.4829
SBVG,SpareBank 1 BV,Equity certificates,40.3,40.1,40.3,35,LP,2539.21,-0.0049,0.0025,0.0254,0.0177,0.2113
NONG,SpareBank 1 Nord-Norge,Equity certificates,79.9,79.6,79.9,285,LP,8021.80,0.0152,0.0,0.031,0.0178,0.2871
SNOR,SpareBank 1 Nordvest,Equity certificates,114.0,112.0,114.0,5,,254.28,0.0,,0.0,-0.0087,0.1257
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,236.0,234.0,236.0,4,,3693.50,,0.0085,0.06309999999999999,0.026099999999999998,0.2752
MING,SpareBank 1 SMN,Equity certificates,103.2,102.8,103.2,371,,13399.06,0.0178,0.0019,0.0341,0.029900000000000003,0.2619
SRBANK,SpareBank 1 SR-Bank,Financials,102.8,102.8,102.9,779,,26281.82,0.0178,0.0098,0.0373,0.027999999999999997,0.1771
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,240.0,236.0,240.0,3,LP,2973.15,0.0084,0.0084,0.0169,0.0,0.28850000000000003
SPOL,SpareBank 1 Østlandet,Equity certificates,98.9,98.6,98.9,170,LP,11455.57,0.0102,0.0040999999999999995,0.0692,0.0692,0.23370000000000002
MORG,Sparebanken Møre,Equity certificates,319.0,316.0,319.0,24,LP,3138.04,0.0031,0.0063,0.0063,0.0063,0.1788
SOR,Sparebanken Sør,Equity certificates,112.0,111.0,112.0,19,LP,1749.40,0.0182,0.0182,0.0275,0.0182,0.245
SBTE,Sparebanken Telemark,Equity certificates,131.0,129.0,131.0,8,,1427.72,0.0,0.0077,0.0077,0.0077,0.1975
SVEG,Sparebanken Vest,Equity certificates,65.8,65.8,66.0,158,LP,7061.56,-0.003,0.0154,0.0444,0.0379,0.297
SPOG,Sparebanken Øst,Equity certificates,57.0,56.0,57.0,30,,1181.68,0.0106,0.0034999999999999996,0.0556,0.044000000000000004,0.0849
SBLK,Star Bulk Carriers,Industrials,83.2,81.0,83.2,12,LP,7545.12,-0.0258,-0.1333,-0.1883,-0.2151,0.09269999999999999
SNI,Stolt-Nielsen,Industrials,125.0,123.6,125.0,242,,6690.47,0.0196,-0.0126,0.0965,0.0965,0.2718
STB,Storebrand,Financials,72.9,72.74,72.9,2500,,34034.88,0.0128,-0.018000000000000002,0.051,0.0562,0.1653
STORM,Storm Real Estate,Real estate,3.18,3.0,3.2,2,,28.09,0.0,0.06709999999999999,-0.1405,-0.0647,-0.4
STRONG,StrongPoint,Information technology,11.25,11.25,11.4,21,LP,496.96,-0.0088,-0.0217,-0.0385,-0.0625,0.3326
SUBC,Subsea 7,Energy,105.6,105.6,105.7,1869,,31556.96,0.0091,-0.02,0.0096,0.0062,0.11349999999999999
SUNSB-ME,Sunndal Sparebank,Equity certificates,115.0,112.0,114.0,0,LP,155.50,,,0.0,0.0,0.0852
SUSB-ME,Surnadal Sparebank,Equity certificates,113.0,112.0,113.0,2,LP,227.06,,0.0089,0.0089,0.0089,
TEONE-ME,TargetEveryOne,Information technology,1.13,1.13,1.2,51,,135.40,0.056100000000000004,-0.15039999999999998,0.7121,0.036699999999999997,
TRVX,Targovax,Health care,7.84,7.84,7.95,477,,496.93,-0.0076,-0.16210000000000002,0.1093,-0.1009,-0.096
TEAM,Team Tankers International,Industrials,5.45,5.45,5.75,5,,1107.73,,-0.018000000000000002,-0.018000000000000002,0.009300000000000001,-0.155
TECH,Techstep,Information technology,3.1,3.05,3.11,3,,504.66,0.0231,-0.0032,0.0,-0.0855,-0.0746
TEL,Telenor,Communication services,167.0,166.95,167.0,3148,,237584.73,0.0075,-0.006,0.0441,0.060700000000000004,0.0455
TGS,TGS-NOPEC Geophysical Company,Energy,248.7,248.7,248.8,2888,,29138.86,0.0032,-0.056900000000000006,-0.0724,-0.0689,0.0794
SSC,The Scottish Salmon Company,Consumer staples,28.15,28.15,28.2,14,,5461.89,0.0,-0.0018,-0.0034999999999999996,-0.0034999999999999996,0.7286
THIN,Thin Film Electronics,Information technology,2.15,2.14,2.15,196,,125.98,0.0287,-0.0315,-0.14,-0.07730000000000001,-0.8344
TIETOO,TietoEVRY,Information technology,291.0,288.6,291.0,42,,34411.78,-0.0048,0.0118,0.0738,0.0483,
TOM,Tomra Systems,Industrials,267.4,267.2,267.4,2956,,39446.87,0.0478,-0.0504,-0.061799999999999994,-0.0395,0.2869
TOTG,Totens Sparebank,Equity certificates,145.0,145.0,146.0,9,LP,888.06,0.0,0.0432,0.0432,0.0432,0.2782
TRE,Treasure,Industrials,14.45,14.1,14.45,57,,3140.49,0.0,0.07429999999999999,0.0704,0.058600000000000006,0.1002
TYSB-ME,Tysnes Sparebank,Equity certificates,118.0,114.0,118.0,0,LP,179.02,,,-0.032799999999999996,-0.032799999999999996,0.10550000000000001
ULTIMO,Ultimovacs,Health care,55.8,55.6,55.8,131,,1554.61,0.0333,-0.0176,0.43079999999999996,0.4235,
VEI,Veidekke,Industrials,124.7,124.6,124.7,340,,16829.05,-0.0024,0.005600000000000001,0.0374,0.0435,0.4401
VISTIN,Vistin Pharma,Health care,8.76,8.56,8.98,23,,388.46,-0.0045000000000000005,-0.0759,-0.1577,-0.1577,0.168
VVL,Voss Veksel- og Landmandsbank,Financials,156.0,155.0,158.0,5,LP,343.82,0.0,0.006500000000000001,0.0,0.0,0.2116
VOW,Vow,Industrials,34.4,34.1,34.4,593,LP,3665.79,0.033,0.0393,0.1821,0.1467,5.8263
WALWIL,Wallenius Wilhelmsen,Industrials,26.26,26.26,26.3,360,,11089.73,0.0054,-0.0317,0.21239999999999998,0.20350000000000001,-0.0815
WSTEP,Webstep,Information technology,24.0,23.6,24.0,2,,640.16,0.0345,,-0.0323,-0.0083,0.0286
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,162.0,159.5,165.5,59,,5508.00,0.0318,-0.069,0.0125,-0.0182,0.1114
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,161.0,154.0,165.0,28,,1703.38,0.009399999999999999,-0.0501,0.0,-0.0242,0.1273
WILS,Wilson,Industrials,21.0,20.0,21.0,0,,921.06,,,0.0096,0.0096,0.15130000000000002
WRE-ME,WR Entertainment,Communication services,0.75,,,0,,1.30,,,,,
XXL,XXL,Consumer discretionary,12.36,12.32,12.36,626,,2048.83,0.0098,-0.0728,-0.23370000000000002,-0.2621,-0.5699000000000001
YAR,Yara International,Materials,338.7,338.7,338.8,2847,,91801.46,-0.0096,-0.0236,-0.0821,-0.0726,-0.0165
ZAL,Zalaris,Industrials,33.0,33.0,33.4,48,,645.76,0.0248,0.18280000000000002,0.1957,0.1957,0.2791
ZENA-ME,Zenith Energy,Energy,0.24,0.23,0.24,60,LP,107.92,-0.032400000000000005,-0.0591,0.1435,0.1168,-0.3995
ZWIPE-ME,Zwipe,Information technology,6.55,6.45,6.55,66,,167.19,0.065,0.0565,0.1593,0.23579999999999998,
