ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
BOUVET,0.7798165,0.20719647,,,0.359514,,25.959,,,0.669,16.603,1.947,4047325184,,7570069,13.84,,,-,,,,,1546214400,-,,,1,,,1569801600,179084000,1609372800,,2,14.83108,,0.08614001,,10249500,,,-,,,,,,17.352,,
TEAM,-0.14960629,0.20719647,,,0.10573,,1.675,,,,61.379,3.889,1294598528,,131513610,-0.28,,,-,,,,,1546214400,-,,,1,,,1569801600,-76815000,1609372800,,2,3.2238808,,-0.23075001,,202820992,,,-,,,,,,-0.379,,
NOFI,0.32616484,0.20719647,,,0.703643,,48.154,,,0.178,,5.132,19864553472,,120378632,10.7,,,-,,,,,1546214400,-,,,1,,,1569801600,1938237952,1609372800,,2,1.9416871,,0.50078,,186695008,,,-,,,,,,10.38,,
BRG,0.23859191,0.20719647,,,-0.182995,,31.567,,,0.031,11.163,2.196,11084884992,,91206847,5.35,,,-,,,,,1546214400,-,,,1,,,1569801600,459000000,1609372800,,2,3.0237272,,0.09093001,,99633200,,,-,,,,,,4.596,,
OLT,0.1972028,0.20719647,,,0.76923,,256.391,,,0.035,16.384,10.574,41385836544,,26845655,13.47,,,-,,,,,1546214400,2014-06-11,10:1,,1,,,1569801600,1864000000,1609372800,,2,0.67553073,,0.47624,,103623000,,,-,,,,,,17.791,,
ARCUS,-0.11656439,0.20719647,,,-0.051463,,23.367,,,0.062,13.582,1.552,4267894016,,24561294,3.34,,,-,,,,,1546214400,-,,,1,,,1569801600,135063008,1609372800,,2,1.5406342,,0.04913,,68013200,,,-,,,,,,1.902,,
HLNG,-0.3025974,0.20719647,,,1.002429,,5.167,,,,18.818,10.929,3981350912,,36253304,0.45,,,-,,,,,1546214400,-,,,1,,,1569801600,10910000,1609372800,,2,5.1867623,,0.029949998,,76204000,,,-,,,,,,0.135,,
KID,0.47803617,0.20719647,,,0.122201,,25.64,,,-0.291,13.898,1.98,3751667968,,22467634,3.77,,,-,,,,,1546214400,-,,,1,,,1569801600,151774000,1609372800,,2,2.2698908,,0.08009,,40600000,,,-,,,,,,3.734,,
VEI,0.2697724,0.20719647,,,0.221862,,28.885,,,-0.149,11.131,0.532,20191356928,,86406893,8.04,,,-,,,,,1546214400,2007-05-09,5:1,,1,,,1569801600,969000000,1609372800,,2,4.054007,,0.025510002,,134956000,,,-,,,,,,7.218,,
WALWIL,-0.21741933,0.20719647,,,1.630769,,6.315,,,0.571,21.074,3.54,14151225344,,102214952,0.47,,,-,,,,,1546214400,-,,,1,,,1569801600,94000000,1609372800,,2,4.0253363,,0.02352,,422340992,,,-,,,,,,0.222,,
AFK,-0.24277455,0.20719647,,,0.223481,,1387.583,,,-0.414,11.471,1.124,5471960576,,295177,,,,-,,,,,1546214400,2018-04-27,5:1,,1,,,1569801600,48413000,1609372800,,2,1.8881754,,0.00994,,2189420,,,-,,,,,,22.268,,
TRE,0.07604563,0.20719647,,,0.843487,,2.909,,,,,225.7,3077424128,,55660968,,,,-,,,,,1546214400,-,,,1,,,1561852800,171296000,1609372800,,2,4.8642144,,12.562961,,217335008,,,-,,,,,,0.783,,
NAPA,0.7227709,0.20719647,,,-0.651012,,0.397,,,,,,143605888,,15755800,,,,-,,,,,1546214400,2016-04-25,4:1,,1,,,1569801600,,1609372800,,4,11.8136015,,-0.36110002,,83068200,,,-,,,,,,-0.862,,
IOX,-0.37040818,0.20719647,,,2.099595,,-0.112,,,,62.48,16.925,287156000,,67084151,0.01,,,-,,,,,1546214400,2015-07-06,1:10,,1,,,1569801600,-9930000,1609372800,,4,,,-0.58529,,96874496,,,-,,,,,,-0.101,,
TYSB-ME,-0.011757553,0.20719647,,,0.130044,,237.484,,,0.378,,9.112,649987648,,271163,,,,-,,,,,1546214400,-,,,1,,,1569801600,28171000,1609372800,,2,0.49266478,,0.39490002,,1514180,,,-,,,,,,22.076,,
SUSB-ME,-0.074412405,0.20719647,,,,,500.126,,,0.312,,11.594,1727913984,,1198582,,,,-,,,,,1546214400,-,,,1,,,1569801600,62777000,1609372800,,2,0.22794256,,0.42123002,,2015340,,,-,,,,,,47.727,,
AASB-ME,0.20689654,0.20719647,,,0.239307,,,,,0.063,,,,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,41275000,1609372800,,2,,,0.40016997,,1013910,,,-,,,,,,,,
WWIB,0.006622553,0.20719647,,,1.217813,,40.061,,,,72.339,9.172,7667978240,,22553189,,,,-,,,,,1546214400,2004-10-14,2:1,,1,,,1569801600,70000000,1609372800,,2,3.7942138,,0.083730005,,10580000,,,-,,,,,,1.508,,
AEGA,0.36,0.20719647,,,-0.608906,,0.165,,,24.748,,,63856252,,26011264,,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,4,8.424242,,0.41834998,,48050800,,,-,,,,,,-0.058,,
PGS,-0.122807026,0.20719647,,,2.651012,,1.819,,,,21.305,7.753,7216663040,,292352168,0.07,,,-,,,,,1577750400,2006-12-18,3:1,,1,,,1577750400,-71700000,1640908800,,2,9.994503,,-0.07703,,338577984,,,-,,,,,,-0.21,,
SNI,0.059730172,0.20719647,,,0.958704,,22.731,,,0.634,21.619,4.4,8964757504,,25128270,1.5,,,-,,,,,1575072000,-,,,1,,,1575072000,21043000,1638230400,,2,4.9271917,,0.01033,,59023800,,,-,,,,,,0.347,,
AGS,-0.93172884,0.20719647,,,,,7.83,,,,0.549,0.066,40605424,,12298604,,,,-,,,,,1546214400,2019-07-03,1:50,,1,,,1569801600,-21327000,1609372800,,4,0.11417624,,-0.03484,,58821000,,,-,,,,,,-1.135,,
NANO,-0.40473932,0.20719647,,,0.020242,,5.394,,,,-2.563,,1012179008,,44055891,-7.96,,,-,,,,,1546214400,-,,,1,,,1569801600,-384472000,1609372800,,2,4.7534294,,0,,66143400,,,-,,,,,,-7.253,,
SSO,0.9811764,0.20719647,,,0.744129,,24.604,,,,22.509,17.575,31827630080,,82089369,1.67,,,-,,,,,1577750400,-,,,1,,,1577750400,-39000000,1640908800,,2,6.7468705,,-0.021540001,,125683000,,,-,,,,,,-0.312,,
SOR,0.21276593,0.20719647,,,-0.190283,,798.913,,,0.518,,23.125,53464100864,,6502933,10.48,,,-,,,,,1546214400,-,,,1,,,1569801600,170000000,1609372800,,2,0.14644898,,0.4481,,15663900,,,-,,,,,,10.829,,
NOR,-0.013043463,0.20719647,,,-0.223481,,22.771,,,,104.85,38.667,6293528064,,6303696,17.14,,,-,,,,,1546214400,2015-05-15,1:100,,1,,,1569801600,160256704,1609372800,,2,10.0786085,,0.98460996,,24249100,,,-,,,,,,6.373,,
STB,0.10794425,0.20719647,,,0.79757,,69.894,,,-0.124,17.558,0.877,58169049088,,451101351,5.68,,,-,,,,,1546214400,-,,,1,,,1569801600,3251000064,1609372800,,2,1.0578878,,0.04917,,466871008,,,-,,,,,,6.962,,
OTELLO,0.29898405,0.20719647,,,0.037246,,2.485,,,,-484.548,10.192,2422739968,,78076260,-0.05,,,-,,,,,1546214400,-,,,1,,,1569801600,-93600000,1609372800,,2,7.2032194,,-0.39376998,,137932000,,,-,,,,,,-0.676,,
KOG,0.26666665,0.20719647,,,0.738461,,70.239,,,-0.284,19.409,1.464,29385129984,,78967548,7.02,,,-,,,,,1546214400,2009-05-08,4:1,,1,,,1569801600,694000000,1609372800,,2,2.1554976,,0.034590002,,179972992,,,-,,,,,,4.063,,
NORBIT,Infinity,0.20719647,,,,,7.339,,,1.515,8.895,1.815,1105484800,,18414862,,,,-,,,,,1546214400,-,,,1,,,1569801600,59816000,1609372800,,2,2.45265,,0.098179996,,56786900,,,-,,,,,,7.777,,
SSC,0.8135048,0.20719647,,,0.320647,,0.941,,,-0.655,,,5461100032,,30287280,10.13,,,-,,,,,1546214400,-,,,1,,,1561852800,,1609372800,,2,29.86185,,0.15428,,194028000,,,-,,,,,,0.183,,
WSTEP,-0.08730161,0.20719647,,,0.291566,,13.687,,,-0.896,10.084,0.948,624510016,,16936832,2.26,,,-,,,,,1546214400,-,,,1,,,1569801600,42683000,1609372800,,2,1.7096515,,0.064770006,,26673400,,,-,,,,,,1.6,,
