ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
EPR,1661,Consumer Defensive,1814,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1,Dikeveien 57,,Discount Stores,46.5,46.5,40.720146,0.041935485,0.58669996,,46.82,,543073,,46.5,44.288822,1.95,46.5,,543073,,,,1.95,1588204800,0.769277,,,45.9,2,NOK,14.237805,167713,,,,7743747584,,,570965,1.1112021,45.9,46.7,,79600,167713,50.75,18.03089,,,24.18,46.62,False,0.0423,95300,46.82,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000,EQUITY,EPR.OL,finmb_293420901,no_market,,1.598,,0.078049995,12.501,0.80933845,,2.59,,165819008,,,11.468,,,,1577750400,0.53228,543936000,3.28,,0.13990307,4.072201,0.03046,1640908800,1593475200,,,159462757,11136662528,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,,,,,
EXTX-ME,0379,Healthcare,4,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1,Ullernchausseen 64,,Biotechnology,34,33,35.68202,,0,,34,,1213,,34,34.976913,,33,,1213,,,,,,,,,33,2,NOK,,2286,,,,1018905216,,,7619,137.17183,33,37,,,2286,53.592,,,,26,32.3,False,,,34,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,145.241,,-2.01696,-68.736,0.068376064,,,,29967800,,,1.404,,,,1577750400,,-14981884,-0.5,,0.13990307,24.216524,,1640908800,,,,27906568,1078839040,,1595808000,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
ENTRA,0185,Real Estate,181,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,130,130.2,124.992645,0.036923077,0.3717,,130.7,,263242,,130,125.43823,4.8,130.2,,263242,,,,4.8,1601596800,0.446385,,,129.1,2,NOK,10.125,108041,,,,23604307968,,,295806,9.282071,129.1,129.7,,168600,108041,168.6,17.900555,,3.69,96.2,129.6,False,0.0369,193700,130.7,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ENTRA.OL,finmb_254167079,no_market,,18.12,,0.91663,20.766,-0.08321583,,7.24,,182132000,,,125.59,,,,1577750400,0.5023,2331000064,12.8,,0.13990307,1.0319294,0.22298999,1640908800,1593475200,,,150093205,46080167936,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,,,,,
EPIC-ME,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1,8 Eu Tong Sen Street,,Oil & Gas Midstream,15,15,14.253676,,0,,15,,126,,15,15.597059,,15,,126,,,,,,0.286144,,,15,2,NOK,535.7143,0,,,,1599000064,,,266,8.593346,15,15,,,0,19,500,,,13.4,0,False,,,15,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.292,,0.01594,39.689,-0.032258093,,0.03,,106600000,,,2.764,,,,1577750400,0,2965409,0.028,,0.13990307,5.4269176,0.83456004,1640908800,1593475200,,,17242550,1915000064,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,
FLNG,HM08,Energy,8,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,51.6,52,48.789707,0.0038759692,3.7889001,,52.35,,63305,,51.6,50.559708,0.2,52,,63305,,,,1.87,1583798400,0.38253,,,51.75,2,NOK,1027.451,16538,,,,2835395584,,,99541,19.45343,51.75,52.3,,219600,16538,108.2,374.28574,,,38.1,52.15,False,0.036199998,100000,52.35,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FLNG.OL,finmb_36151890,no_market,,23.795,,0.01914,33.064,-0.40552998,,0.14,,54110600,,,15.015,,,,1577750400,0.19859,2790000,0.051,,0.13990307,3.4898436,0.4586,1640908800,1593475200,,,28832284,3468134144,,1552262400,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
FRO,HM 08,Energy,157,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,60.85,61,78.1843,0.027937552,0.5021,,61.25,,559135,,60.85,69.488235,1.7,61,,559135,,,,18.13,1599696000,0.310402,,,60.1,2,NOK,25.12469,105054,,,,12000110592,,,528819,9.064533,60.1,60.45,,173100,105054,123,140.58139,,,55,60.4,False,0.2894,75700,61.25,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,FRO.OL,finmb_144797851,no_market,,10.626,,0.35037997,20.659,-0.30057472,,0.43,,197692000,,,8.425,,,,1577750400,0.29650998,463852000,2.406,,0.13990307,7.175074,0.50473,1640908800,1593475200,,,99334461,14066927616,,1454544000,1:5,,,183.53,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
RISH,5058,Industrials,32,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1,Solheimsgaten 15,,Marine Shipping,5.85,6.7,5.7255883,0.08547009,0,,6.7,,1678,,5.85,5.9588237,0.5,6.7,,1678,,,,,1428624000,0.800602,,,5.85,2,NOK,,102,,,,503290080,,,5899,2.4266171,5.85,6.65,,110000,102,11.5,,,,4.5,5.35,False,,100000,6.7,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,RISH.OL,finmb_884214,no_market,,7.254,,-1.91897,20.489,-0.36413044,,,,86032496,,,17.506,,,,1577750400,0.01897,-398001984,-4.626,,0.13990307,0.33417112,0.92489,1640908800,1593475200,,,8124910,1504466176,,1176422400,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
FKRAFT,5147,Utilities,293,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,88,88,78.809555,0.03409091,0.71089995,,89.2,,180957,,88,90.62941,3,88,,180957,,,,3,1587600000,0.263701,,,86.6,2,NOK,21.056372,48275,,,,10159670272,,,187020,1.9805274,86.6,89.2,,0,48275,108.4,,,,46.1,88.7,False,0.0339,0,89.2,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.647,,0.08692,13.454,0.67938924,,,,114282000,,,9.122,,,,1577750400,0.41085997,445884000,4.222,,0.13990307,9.74567,0.3204,1640908800,1593475200,,,80039831,8446535680,,,,,,0.348,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
GIG,STJ 3148,Consumer Cyclical,487,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. Gaming Innovation Group Inc. has a strategic partnership with Betgenius Limited to create a sportsbook and platform solution for operators in regulated markets worldwide. The company was founded in 2012 and is headquartered in St Julians, Malta.",St. Julian's,356 2711 0277,Malta,[],http://www.gig.com,1,@GiG Beach,,Gambling,7.96,7.86,5.845,,0,,7.93,,115614,,7.96,7.575588,,7.86,,115614,,,,,,0.812048,,,7.7,2,NOK,,127542,,,,711044224,,,182439,,7.7,7.96,,86600,127542,9.7,79,,,2.05,7.85,False,,1568100,7.93,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.072261035,,0.1,,90005600,,,1.355,,,,1577750400,0.13146,,-0.08,,0.13990307,5.8302584,0.53973,1640908800,1593475200,,,37505344,702043904,,1545177600,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,Golden Mile Business Centre Triq Id-Dragunara,,,,,
GENT-ME,1596,Healthcare,46,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1,Bjornasveien 5,,Diagnostics & Research,68,68.5,56.229412,,0,,70,,5598,,68,72.10294,,68.5,,5598,,,,,,0.890476,,,68,2,NOK,,4130,,,,1062786304,,,12433,15.135309,68,69,,,4130,89,,,,38,68,False,,,70,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,12.669,,-0.27326,-44.428,0.44680846,,,,15402700,,,13.192,,,,1577750400,0.26522,-19188000,-1.248,,0.13990307,5.2304425,0.48766997,1640908800,1593475200,,,6813392,889620800,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
FJORD,6900,Industrials,1060,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1,Strandavegen 15,,Marine Shipping,43.3,43,42.777206,0.06235566,0,,43.3,,16562,,43.3,42.97647,2.7,43,,16562,,,,,1557878400,0.783106,,,43,2,NOK,43.649193,7259,,,,4326085632,,,17317,1.5109082,43,43.4,,0,7259,46.9,12.336183,,,31,43.3,False,,0,43.3,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.598,,0.0346,12.688,0.1702702,,3.51,,99909600,,,22.786,,,,1577750400,0.11310001,99062000,0.992,,0.13990307,1.9002897,0.85439,1640908800,1593475200,,,14465911,10302715904,,,,,,-0.66,,,,,,,,https://logo.clearbit.com/fjord1.no,,,,,,
GJF,0191,Financial Services,3620,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1,Schweigaardsgate 21,,Insurance—Diversified,191.9,192.1,182.35625,0.037780095,0,,193.6,,483475,,191.9,188.95294,7.25,192.1,,483475,,,,7.25,1600732800,0.387349,,,191.2,2,NOK,24.574766,98549,,,,96800006144,,,377494,3.5096755,191.2,193.7,,118100,98549,208.8,20.336134,,,145.25,193.4,False,0.0378,96300,193.6,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000,EQUITY,GJF.OL,finmb_4497069,no_market,,1.963,,0.14283,10.299,0.06789088,,9.52,,500000000,,,56.1,,,,1577750400,0.30024,3939399936,7.878,,0.13990307,3.4509807,0.6395,1640908800,1593475200,,,497370053,54151532544,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,,,,,,
GOGL,HM 08,Industrials,37,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1,Par-la-Ville Place,441 295 3494,Marine Shipping,34.24,34.1,34.795853,0.005841121,,,34.5,,1266496,,34.24,34.632122,0.2,34.1,,1266496,,,,2.24,1583366400,1.643812,,,33.76,2,NOK,,207010,,,,4868586496,,,744154,6.7993507,33.76,34.08,,470900,207010,58.65,,,,26.5,33.98,False,0.0642,400000,34.5,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.568,,-0.17368001,35.044,,,,,143278000,,,9.101,,,,1577750400,0.2715,-124361000,-0.871,,,3.7336557,0.36176997,1640908800,1593475200,,,91444125,6134660096,,1470009600,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,14 Par-la-Ville Road PO Box HM 1593,,,,1296835d-cd18-3452-81bf-438952060e9a,
GEOS-ME,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1,St Olavs Plass 1,47 70 10 26 61,Marine Shipping,1,1,1.2761481,,0,,1,,20621,,1,1.1051515,,1,,20621,,,,,,0.383842,,,1,4,NOK,,4000,,,,45673800,,,2691,0.4138393,1,0.99,,,4000,4.7,,,,1,0.505,False,,,1,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.623,,-0.15581,17.013,,,,,45673800,,,8.079,,,,1577750400,0.4456,-17196492,-0.541,,,0.12377769,0,1640908800,1577750400,,,19335649,289482624,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,,,,deed147b-b49c-39d3-9c06-87b3993697ec,
GOD,0663,Industrials,271,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1,Innspurten 15,,Engineering & Construction,7.5,7.55,6.496838,0.2,0,,7.55,,58094,,7.5,7.0735292,1.5,7.55,,58094,,,,,1398643200,1.284939,,,7.5,2,NOK,,7440,,,,169609504,,,40344,0.3509898,7.5,7.45,,27800,7440,9,,,,4.72,7.25,False,,66200,7.55,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000,EQUITY,GOD.OL,finmb_7668624,no_market,,0.389,,-0.02009,-42.381,,,,,22614600,,,10.225,,,,1577750400,0.029460002,-9708000,-0.425,,,0.7334963,0.59415,1640908800,1593475200,,,11701910,188085280,,1336348800,1:10,,,-0.923,,,,,,,,https://logo.clearbit.com/goodtech.no,Etterstad PO Box 6578,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GRONG-ME,7870,Financial Services,62,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1,Sundspetvegen 2,47 74 31 28 61,Banks—Regional,115,115,108.17037,0.060869563,0.8255,,115,,401,,115,112.21212,7,115,,401,,,,7,1584057600,0.064293,,,115,2,NOK,13.559722,1775,,,,341835200,,,895,1.8782052,115,115,,,1775,118,,,,96,112,False,0.060900003,,115,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.412,,0.30028,,,,,,2972480,,,262.916,,,,1577750400,0.03611,25826000,8.481,,,0.4374021,0,1640908800,1593475200,,,1940669,1531075584,,,,,,0.362,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
HLNG,HM 12,Energy,437,"HÃ¶egh LNG Holdings Ltd., together with its subsidiaries, provides floating energy solutions worldwide. The company operates through four segments: HMLP, Operations, Business Development, and Project Execution. It owns and operates floating LNG import terminals, floating storage and regasification units (FSRUs), and LNG carriers (LNGCs). The company also acquires FSRUs, LNGCs, and other LNG infrastructure assets under long-term charters. As of December 31, 2019, it operated a fleet of two LNG transportation vessels, and ten floating storage and regasification units. The company is also involved in the commercial management and bareboat hiring; and business development and project execution activities. In addition, it owns ships. The company is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.hoeghlng.com,1,Canonâs Court,,Oil & Gas Midstream,10,9.88,11.261259,0.0075000003,,,10.18,,130410,,10,11.507273,0.075,9.88,,130410,,,,,1583366400,1.600602,,,9.88,2,NOK,,42790,,,,762512960,,,80037,2.2079554,9.88,10.08,,246100,42790,37.25,22.222223,,4.09,8.12,10,False,,28200,10.18,OSL,HOEGH LNG HOLDINGS,Höegh LNG Holdings Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,HLNG.OL,finmb_875057,no_market,,7.983,,-0.098629996,14.012,,,0.45,,76251296,,,3.93,,,,1577750400,0.30419,-34062000,-0.451,,,2.5445292,0.49327,1640908800,1593475200,,,35959358,2756903168,,,,,,,,,,,,,,https://logo.clearbit.com/hoeghlng.com,22 Victoria Street,,,,4f4b7614-8784-3a33-89c1-234ba734a35b,
HAVI,6099,Industrials,474,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",FosnavÃ¥g,47 70 08 09 00,Norway,[],http://www.havilashipping.no,1,P.O. Box 215,47 70 08 09 01,Marine Shipping,2.41,2.4,2.5944073,,0,,2.41,,19948,,2.41,2.769394,,2.4,,19948,,,,,1210809600,1.28253,,,2.4,4,NOK,0.054319654,212,,,,57300884,,,26877,0.072191,2.4,2.41,,270700,212,4.3,-1.205,,,1.5,2.37,False,,200000,2.41,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HAVI.OL,finmb_11146483,no_market,,2.811,,1.3290199,9.855,,,-2,,23776300,,,8.057,,,,1577750400,0.00425,1054894016,44.367,,,0.2991188,0.68297,1640908800,1593475200,,,9678381,2231563008,,1515024000,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HUNT,0287,Energy,3,"Hunter Group ASA, an investment company, focuses primarily on shipping and oil services investments in Norway and internationally. The company develops VLCC construction contracts and options. Its fleet consist of seven identical VLCCs. The company was formerly known as Badger Explorer ASA and changed its name to Hunter Group ASA in May 2017. Hunter Group ASA was founded in 2003 and is headquartered in Oslo, Norway.",Oslo,47 95 77 29 47,Norway,[],http://www.huntergroup.no,1,Dronningen 1,,Oil & Gas Equipment & Services,3.225,3.225,3.5317779,,0,,3.27,,1377967,,3.225,3.3387878,,3.225,,1377967,,,,,,0.105421,,,3.19,4,NOK,41.493507,233612,,,,1838281472,,,1420323,29.369272,3.19,3.195,,0,233612,6.05,319.5,,,3,3.19,False,,0,3.27,OSL,HUNTER GROUP ASA,Hunter Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,HUNT.OL,finmb_23568458,no_market,,33.912,,0.72097,40.47,,,0.01,,575361984,,,0.42,,,,1577750400,0.15904,45127000,0.077,,,7.607143,0.45485002,1640908800,1593475200,,,291150439,2122599552,,1512691200,1:10,,,16.112,,,,,,,,https://logo.clearbit.com/huntergroup.no,,,,,170d6877-c6c5-3d97-b22b-94bb52c858e2,
