ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
TEAM,Team Tankers International,Industrials,3.5,3.3,3.6,11,,709.28,0.0355,0.09369999999999999,-0.0223,-0.3519,-0.39659999999999995
TECH,Techstep,Information technology,2.8,2.72,2.8,24,,455.82,-0.0667,0.1024,0.0,-0.174,-0.29109999999999997
TEL,Telenor,Communication services,149.15,149.15,149.6,3537,,208729.17,-0.005699999999999999,0.0044,0.0146,-0.024300000000000002,-0.1131
TGS,TGS-NOPEC Geophysical Company,Energy,135.05,135.0,135.05,2693,,15788.33,-0.02,-0.06860000000000001,-0.09359999999999999,-0.4818,-0.4125
THIN,Thin Film Electronics,Information technology,0.35,0.34,0.35,601,,124.02,0.0678,0.1009,-0.1457,-0.693,-0.8118000000000001
TIETOO,TietoEVRY,Information technology,280.2,280.2,281.0,55,,33178.18,-0.0014000000000000002,0.0833,0.0917,0.0217,
TOM,Tomra Systems,Industrials,361.4,361.4,362.5,3024,,53349.83,-0.0177,-0.009300000000000001,0.0466,0.2981,0.3857
TOTG,Totens Sparebank,Equity certificates,137.0,137.0,138.0,0,LP,839.06,,,-0.0072,0.0408,0.16670000000000001
TRE,Treasure,Industrials,11.0,10.65,11.3,6,,2363.19,-0.009000000000000001,0.0329,0.0092,-0.1609,-0.16399999999999998
TYSB-ME,Tysnes Sparebank,Equity certificates,111.0,111.0,114.0,0,LP,168.40,,,,-0.0519,0.061200000000000004
ULTIMO,Ultimovacs,Health care,41.0,40.6,41.0,30,,1310.91,0.0,0.0,-0.061799999999999994,0.045899999999999996,0.2893
VEI,Veidekke,Industrials,124.8,124.2,124.8,211,,16842.54,-0.0032,-0.0111,0.08710000000000001,0.0444,0.5285
VISTIN,Vistin Pharma,Health care,13.7,13.7,14.0,135,,607.52,-0.042,-0.0712,0.11380000000000001,0.4299,1.1123
VVL,Voss Veksel- og Landmandsbank,Financials,155.0,153.0,155.0,0,LP,341.60,,,0.069,-0.0064,-0.0365
VOW,Vow,Industrials,22.1,22.1,22.15,269,,2406.69,-0.0178,-0.0264,-0.0495,-0.2633,0.08869999999999999
WALWIL,Wallenius Wilhelmsen,Industrials,13.02,13.02,13.06,155,,5498.41,-0.0091,-0.0166,-0.0166,-0.4033,-0.5112
WSTEP,Webstep,Information technology,18.7,18.5,18.7,4,,498.79,0.0163,0.0,0.0275,-0.2273,-0.2695
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,113.5,113.5,116.5,16,,3859.00,-0.0087,-0.0087,-0.0044,-0.2982,-0.17679999999999998
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,115.5,113.0,116.0,6,,1221.99,0.026699999999999998,-0.0043,0.0313,-0.28600000000000003,-0.1714
WILS,Wilson,Industrials,19.1,19.2,20.0,3,,837.73,,,-0.0104,-0.056900000000000006,0.027200000000000002
XXL,XXL,Consumer discretionary,21.32,21.28,21.32,1493,,5381.95,-0.028300000000000002,-0.030899999999999997,0.12210000000000001,0.4865,-0.0361
YAR,Yara International,Materials,377.8,377.4,377.8,3443,,101300.36,0.0008,0.0129,0.0489,0.0812,-0.0553
ZAL,Zalaris,Industrials,33.2,32.4,33.2,19,,651.41,0.0,0.0091,-0.009000000000000001,0.2029,0.4561
ZENA-ME,Zenith Energy,Energy,0.08,0.08,0.09,36,LP,70.04,-0.0191,-0.012,-0.2789,-0.6159,-0.7837000000000001
ZWIPE-ME,Zwipe,Information technology,13.6,13.22,13.68,66,,347.14,0.0074,0.0462,0.32299999999999995,1.5659999999999998,-0.0621
